epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.001375,0.001375,0.000000,0.000181,0.000181,0.000000,0.900591,0.981413,0.500000,210.247709
2,0.001360,0.001360,0.000000,0.000181,0.000181,0.000000,0.900019,0.981413,0.500000,208.118987
3,0.001358,0.001358,0.000000,0.000181,0.000181,0.000000,0.899572,0.981413,0.500000,214.473364
4,0.001356,0.001356,0.000000,0.000181,0.000181,0.000000,0.899440,0.981413,0.500000,209.873864
5,0.001355,0.001355,0.000000,0.000181,0.000181,0.000000,0.899329,0.981413,0.500000,231.198127
6,0.001355,0.001355,0.000000,0.000181,0.000181,0.000000,0.899217,0.981413,0.500000,211.231527
7,0.001354,0.001354,0.000000,0.000181,0.000181,0.000000,0.899212,0.981413,0.500000,226.825806
8,0.001354,0.001354,0.000000,0.000181,0.000181,0.000000,0.899033,0.981413,0.500000,228.492946
9,0.001353,0.001353,0.000000,0.000181,0.000181,0.000000,0.898874,0.981413,0.500000,239.063484
10,0.001353,0.001353,0.000000,0.000181,0.000181,0.000000,0.898830,0.981413,0.500000,240.640251
11,0.001352,0.001352,0.000000,0.000181,0.000181,0.000000,0.898794,0.981413,0.500000,223.751963
12,0.001352,0.001352,0.000000,0.000181,0.000181,0.000000,0.898646,0.981413,0.500000,237.025197
13,0.001352,0.001352,0.000000,0.000181,0.000181,0.000000,0.898515,0.981413,0.500000,217.721932
14,0.001351,0.001351,0.000000,0.000181,0.000181,0.000000,0.898546,0.981413,0.500000,223.098216
15,0.001351,0.001351,0.000000,0.000180,0.000180,0.000000,0.898464,0.981413,0.500000,228.535082
16,0.001350,0.001350,0.000000,0.000180,0.000180,0.000000,0.898407,0.981413,0.500000,226.602715
17,0.001350,0.001350,0.000000,0.000180,0.000180,0.000000,0.898306,0.981413,0.500000,237.768680
18,0.001350,0.001350,0.000000,0.000180,0.000180,0.000000,0.898266,0.981413,0.500000,230.409617
19,0.001350,0.001350,0.000000,0.000180,0.000180,0.000000,0.898173,0.981413,0.500000,250.416769
20,0.001350,0.001350,0.000000,0.000180,0.000180,0.000000,0.898196,0.981413,0.500000,260.127137
21,0.001349,0.001349,0.000000,0.000180,0.000180,0.000000,0.898151,0.981413,0.500000,262.255388
22,0.001349,0.001349,0.000000,0.000180,0.000180,0.000000,0.898117,0.981413,0.500000,255.157018
23,0.001349,0.001349,0.000000,0.000180,0.000180,0.000000,0.898093,0.981413,0.500000,270.078519
24,0.001349,0.001349,0.000000,0.000180,0.000180,0.000000,0.898057,0.981413,0.500000,256.632213
25,0.001349,0.001349,0.000000,0.000180,0.000180,0.000000,0.897978,0.981413,0.500000,253.814370
