epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.235107,0.000000,0.235107,0.013227,0.000000,0.013227,1.782951,1.125271,0.100000,0.537255
2,0.119546,0.000000,0.119546,0.010318,0.000000,0.010318,1.782951,0.993880,0.100000,0.490683
3,0.089440,0.000000,0.089440,0.010215,0.000000,0.010215,1.782951,0.988881,0.100000,0.648833
4,0.080714,0.000000,0.080714,0.010339,0.000000,0.010339,1.782951,0.994872,0.100000,0.552253
5,0.077637,0.000000,0.077637,0.010307,0.000000,0.010307,1.782951,0.993305,0.100000,0.529283
6,0.076463,0.000000,0.076463,0.010335,0.000000,0.010335,1.782951,0.994657,0.100000,0.650941
7,0.076037,0.000000,0.076037,0.010430,0.000000,0.010430,1.782951,0.999248,0.100000,0.628961
8,0.075912,0.000000,0.075912,0.010521,0.000000,0.010521,1.782951,1.003587,0.100000,0.534418
9,0.075867,0.000000,0.075867,0.010576,0.000000,0.010576,1.782951,1.006199,0.100000,0.509801
10,0.075830,0.000000,0.075830,0.010602,0.000000,0.010602,1.782951,1.007462,0.100000,0.610792
11,0.075790,0.000000,0.075790,0.010609,0.000000,0.010609,1.782951,1.007760,0.100000,0.539572
12,0.075733,0.000000,0.075733,0.010598,0.000000,0.010598,1.782951,1.007256,0.100000,0.516721
13,0.075665,0.000000,0.075665,0.010577,0.000000,0.010577,1.782951,1.006239,0.100000,0.679199
14,0.075587,0.000000,0.075587,0.010551,0.000000,0.010551,1.782951,1.004996,0.100000,0.567115
15,0.075501,0.000000,0.075501,0.010523,0.000000,0.010523,1.782951,1.003682,0.100000,0.502062
16,0.075405,0.000000,0.075405,0.010495,0.000000,0.010495,1.782951,1.002365,0.100000,0.535823
17,0.075299,0.000000,0.075299,0.010466,0.000000,0.010466,1.782951,1.000942,0.100000,0.482327
18,0.075182,0.000000,0.075182,0.010438,0.000000,0.010438,1.782951,0.999599,0.100000,0.496038
19,0.075063,0.000000,0.075063,0.010410,0.000000,0.010410,1.782951,0.998271,0.100000,0.485324
20,0.074954,0.000000,0.074954,0.010381,0.000000,0.010381,1.782951,0.996903,0.100000,0.498875
21,0.074860,0.000000,0.074860,0.010357,0.000000,0.010357,1.782951,0.995745,0.100000,0.523626
22,0.074778,0.000000,0.074778,0.010340,0.000000,0.010340,1.782951,0.994895,0.100000,0.537258
23,0.074705,0.000000,0.074705,0.010324,0.000000,0.010324,1.782951,0.994168,0.100000,0.534757
24,0.074630,0.000000,0.074630,0.010310,0.000000,0.010310,1.782951,0.993469,0.100000,0.513698
25,0.074548,0.000000,0.074548,0.010294,0.000000,0.010294,1.782951,0.992712,0.100000,0.661305
26,0.074455,0.000000,0.074455,0.010278,0.000000,0.010278,1.782951,0.991928,0.100000,0.543429
27,0.074356,0.000000,0.074356,0.010261,0.000000,0.010261,1.782951,0.991121,0.100000,0.516581
28,0.074255,0.000000,0.074255,0.010244,0.000000,0.010244,1.782951,0.990272,0.100000,0.533205
29,0.074157,0.000000,0.074157,0.010223,0.000000,0.010223,1.782951,0.989282,0.100000,0.665109
30,0.074057,0.000000,0.074057,0.010197,0.000000,0.010197,1.782951,0.987998,0.100000,0.548253
31,0.073958,0.000000,0.073958,0.010167,0.000000,0.010167,1.782951,0.986543,0.100000,0.509383
32,0.073856,0.000000,0.073856,0.010139,0.000000,0.010139,1.782951,0.985212,0.100000,0.678945
33,0.073754,0.000000,0.073754,0.010115,0.000000,0.010115,1.782951,0.984053,0.100000,0.779265
34,0.073650,0.000000,0.073650,0.010093,0.000000,0.010093,1.782951,0.982958,0.100000,0.572602
35,0.073542,0.000000,0.073542,0.010064,0.000000,0.010064,1.782951,0.981532,0.100000,0.517729
36,0.073428,0.000000,0.073428,0.010031,0.000000,0.010031,1.782951,0.979953,0.100000,0.491064
37,0.073307,0.000000,0.073307,0.010010,0.000000,0.010010,1.782951,0.978926,0.100000,0.485718
38,0.073193,0.000000,0.073193,0.010002,0.000000,0.010002,1.782951,0.978522,0.100000,0.488456
39,0.073098,0.000000,0.073098,0.010000,0.000000,0.010000,1.782951,0.978399,0.100000,0.472018
40,0.073012,0.000000,0.073012,0.009997,0.000000,0.009997,1.782951,0.978270,0.100000,0.548795
41,0.072922,0.000000,0.072922,0.009991,0.000000,0.009991,1.782951,0.978005,0.100000,0.535542
42,0.072819,0.000000,0.072819,0.009983,0.000000,0.009983,1.782951,0.977611,0.100000,0.526472
43,0.072707,0.000000,0.072707,0.009974,0.000000,0.009974,1.782951,0.977156,0.100000,0.545852
44,0.072594,0.000000,0.072594,0.009965,0.000000,0.009965,1.782951,0.976707,0.100000,0.510690
45,0.072484,0.000000,0.072484,0.009956,0.000000,0.009956,1.782951,0.976274,0.100000,0.512408
46,0.072376,0.000000,0.072376,0.009947,0.000000,0.009947,1.782951,0.975844,0.100000,0.517509
47,0.072271,0.000000,0.072271,0.009939,0.000000,0.009939,1.782951,0.975426,0.100000,0.507768
48,0.072166,0.000000,0.072166,0.009931,0.000000,0.009931,1.782951,0.975032,0.100000,0.649530
49,0.072060,0.000000,0.072060,0.009923,0.000000,0.009923,1.782951,0.974643,0.100000,0.549315
50,0.071952,0.000000,0.071952,0.009915,0.000000,0.009915,1.782951,0.974251,0.100000,0.510780
