epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,6.796777,6.796777,0.000000,1.792457,1.792457,0.000000,183.092629
2,2.489619,2.489619,0.000000,0.890995,0.890995,0.000000,184.740118
3,0.931079,0.931079,0.000000,0.426650,0.426650,0.000000,158.983530
4,0.379210,0.379210,0.000000,0.454715,0.454715,0.000000,148.487890
5,0.244930,0.244930,0.000000,0.531069,0.531069,0.000000,161.391270
6,0.212240,0.212240,0.000000,0.583931,0.583931,0.000000,151.148598
7,0.204273,0.204273,0.000000,0.613693,0.613693,0.000000,159.640343
8,0.202328,0.202328,0.000000,0.629267,0.629267,0.000000,170.543495
9,0.201851,0.201851,0.000000,0.637163,0.637163,0.000000,182.475039
10,0.201732,0.201732,0.000000,0.641116,0.641116,0.000000,177.086275
