epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,3.373271,0.000000,3.373271,0.670952,0.000000,0.670952,255.163252
2,0.529969,0.000000,0.529969,0.657142,0.000000,0.657142,257.104919
3,0.461711,0.000000,0.461711,0.674343,0.000000,0.674343,262.068522
4,0.458199,0.000000,0.458199,0.678411,0.000000,0.678411,262.027452
5,0.457730,0.000000,0.457730,0.680090,0.000000,0.680090,262.581574
6,0.457642,0.000000,0.457642,0.681454,0.000000,0.681454,262.210661
7,0.457559,0.000000,0.457559,0.682128,0.000000,0.682128,258.526770
8,0.457588,0.000000,0.457588,0.683024,0.000000,0.683024,259.468126
9,0.457629,0.000000,0.457629,0.683963,0.000000,0.683963,258.378214
10,0.457591,0.000000,0.457591,0.684599,0.000000,0.684599,259.834586
11,0.457543,0.000000,0.457543,0.684703,0.000000,0.684703,259.634084
12,0.457563,0.000000,0.457563,0.684911,0.000000,0.684911,259.829662
13,0.457576,0.000000,0.457576,0.685204,0.000000,0.685204,258.674902
14,0.457543,0.000000,0.457543,0.685212,0.000000,0.685212,260.767995
15,0.457553,0.000000,0.457553,0.685315,0.000000,0.685315,259.396975
16,0.457551,0.000000,0.457551,0.685395,0.000000,0.685395,251.777681
17,0.457546,0.000000,0.457546,0.685398,0.000000,0.685398,261.040330
18,0.457545,0.000000,0.457545,0.685429,0.000000,0.685429,282.645130
19,0.457539,0.000000,0.457539,0.685294,0.000000,0.685294,325.153412
20,0.457556,0.000000,0.457556,0.685403,0.000000,0.685403,315.712548
21,0.457542,0.000000,0.457542,0.685419,0.000000,0.685419,316.850449
22,0.457536,0.000000,0.457536,0.685424,0.000000,0.685424,291.542555
23,0.457545,0.000000,0.457545,0.685471,0.000000,0.685471,323.495981
24,0.457559,0.000000,0.457559,0.685599,0.000000,0.685599,322.064727
25,0.457548,0.000000,0.457548,0.685654,0.000000,0.685654,314.378078
26,0.457526,0.000000,0.457526,0.685580,0.000000,0.685580,316.398350
27,0.457541,0.000000,0.457541,0.685583,0.000000,0.685583,309.574819
28,0.457549,0.000000,0.457549,0.685639,0.000000,0.685639,319.250035
29,0.457559,0.000000,0.457559,0.685754,0.000000,0.685754,319.796771
30,0.457532,0.000000,0.457532,0.685718,0.000000,0.685718,321.246647
