epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.036944,0.000000,0.036944,0.004702,0.000000,0.004702,1.138635,0.974326,0.100000,3.394642
2,0.034075,0.000000,0.034075,0.004719,0.000000,0.004719,1.138635,0.976108,0.100000,3.324629
3,0.034060,0.000000,0.034060,0.004720,0.000000,0.004720,1.138635,0.976234,0.100000,3.154981
4,0.034050,0.000000,0.034050,0.004716,0.000000,0.004716,1.138635,0.975815,0.100000,3.421861
5,0.034040,0.000000,0.034040,0.004714,0.000000,0.004714,1.138635,0.975575,0.100000,3.431905
6,0.034035,0.000000,0.034035,0.004713,0.000000,0.004713,1.138635,0.975421,0.100000,3.216843
7,0.034027,0.000000,0.034027,0.004711,0.000000,0.004711,1.138635,0.975260,0.100000,3.427185
8,0.034019,0.000000,0.034019,0.004708,0.000000,0.004708,1.138635,0.974934,0.100000,3.373081
9,0.034004,0.000000,0.034004,0.004704,0.000000,0.004704,1.138635,0.974569,0.100000,3.298913
10,0.033994,0.000000,0.033994,0.004705,0.000000,0.004705,1.138635,0.974635,0.100000,3.991461
11,0.033986,0.000000,0.033986,0.004703,0.000000,0.004703,1.138635,0.974436,0.100000,3.389832
12,0.033976,0.000000,0.033976,0.004701,0.000000,0.004701,1.138635,0.974246,0.100000,3.275572
13,0.033967,0.000000,0.033967,0.004700,0.000000,0.004700,1.138635,0.974112,0.100000,3.431443
14,0.033958,0.000000,0.033958,0.004699,0.000000,0.004699,1.138635,0.974019,0.100000,3.394797
15,0.033948,0.000000,0.033948,0.004698,0.000000,0.004698,1.138635,0.973938,0.100000,3.610701
16,0.033937,0.000000,0.033937,0.004697,0.000000,0.004697,1.138635,0.973828,0.100000,3.837172
17,0.033925,0.000000,0.033925,0.004696,0.000000,0.004696,1.138635,0.973705,0.100000,3.479667
18,0.033912,0.000000,0.033912,0.004695,0.000000,0.004695,1.138635,0.973580,0.100000,3.279330
19,0.033899,0.000000,0.033899,0.004694,0.000000,0.004694,1.138635,0.973465,0.100000,3.383109
20,0.033884,0.000000,0.033884,0.004693,0.000000,0.004693,1.138635,0.973341,0.100000,3.283317
21,0.033869,0.000000,0.033869,0.004691,0.000000,0.004691,1.138635,0.973201,0.100000,3.235467
22,0.033852,0.000000,0.033852,0.004690,0.000000,0.004690,1.138635,0.973053,0.100000,3.356008
23,0.033834,0.000000,0.033834,0.004688,0.000000,0.004688,1.138635,0.972890,0.100000,3.341366
24,0.033815,0.000000,0.033815,0.004686,0.000000,0.004686,1.138635,0.972700,0.100000,3.418114
25,0.033795,0.000000,0.033795,0.004684,0.000000,0.004684,1.138635,0.972461,0.100000,4.387248
26,0.033773,0.000000,0.033773,0.004682,0.000000,0.004682,1.138635,0.972192,0.100000,3.517962
27,0.033750,0.000000,0.033750,0.004680,0.000000,0.004680,1.138635,0.971983,0.100000,3.228281
28,0.033726,0.000000,0.033726,0.004678,0.000000,0.004678,1.138635,0.971782,0.100000,3.467499
29,0.033700,0.000000,0.033700,0.004676,0.000000,0.004676,1.138635,0.971574,0.100000,3.412066
30,0.033672,0.000000,0.033672,0.004674,0.000000,0.004674,1.138635,0.971348,0.100000,3.393452
31,0.033643,0.000000,0.033643,0.004671,0.000000,0.004671,1.138635,0.971097,0.100000,3.375251
32,0.033612,0.000000,0.033612,0.004669,0.000000,0.004669,1.138635,0.970821,0.100000,3.653208
33,0.033579,0.000000,0.033579,0.004666,0.000000,0.004666,1.138635,0.970526,0.100000,3.480548
34,0.033545,0.000000,0.033545,0.004663,0.000000,0.004663,1.138635,0.970218,0.100000,3.227385
35,0.033509,0.000000,0.033509,0.004660,0.000000,0.004660,1.138635,0.969892,0.100000,3.442300
36,0.033471,0.000000,0.033471,0.004656,0.000000,0.004656,1.138635,0.969525,0.100000,3.906206
37,0.033431,0.000000,0.033431,0.004653,0.000000,0.004653,1.138635,0.969133,0.100000,3.407342
38,0.033390,0.000000,0.033390,0.004649,0.000000,0.004649,1.138635,0.968752,0.100000,3.478489
39,0.033347,0.000000,0.033347,0.004645,0.000000,0.004645,1.138635,0.968370,0.100000,3.414986
40,0.033303,0.000000,0.033303,0.004641,0.000000,0.004641,1.138635,0.967963,0.100000,4.321087
41,0.033256,0.000000,0.033256,0.004637,0.000000,0.004637,1.138635,0.967531,0.100000,3.567277
42,0.033209,0.000000,0.033209,0.004633,0.000000,0.004633,1.138635,0.967062,0.100000,3.865400
43,0.033160,0.000000,0.033160,0.004628,0.000000,0.004628,1.138635,0.966551,0.100000,3.107689
44,0.033110,0.000000,0.033110,0.004623,0.000000,0.004623,1.138635,0.966000,0.100000,3.820437
45,0.033058,0.000000,0.033058,0.004618,0.000000,0.004618,1.138635,0.965485,0.100000,3.800642
46,0.033006,0.000000,0.033006,0.004613,0.000000,0.004613,1.138635,0.964997,0.100000,3.682318
47,0.032953,0.000000,0.032953,0.004609,0.000000,0.004609,1.138635,0.964507,0.100000,3.522973
48,0.032898,0.000000,0.032898,0.004604,0.000000,0.004604,1.138635,0.963992,0.100000,4.001575
49,0.032844,0.000000,0.032844,0.004599,0.000000,0.004599,1.138635,0.963453,0.100000,3.876850
50,0.032788,0.000000,0.032788,0.004593,0.000000,0.004593,1.138635,0.962909,0.100000,3.973850
