epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.090401,0.090401,0.000000,0.009023,0.009023,0.000000,1.184204,1.205892,0.100000,1.163805
2,0.073151,0.073151,0.000000,0.009945,0.009945,0.000000,1.243259,1.205892,0.100000,1.155697
3,0.076447,0.076447,0.000000,0.015562,0.015562,0.000000,1.555196,1.205892,0.100000,1.163161
4,0.121916,0.121916,0.000000,0.039597,0.039597,0.000000,2.480742,1.205892,0.100000,1.173136
5,0.292028,0.292028,0.000000,0.099973,0.099973,0.000000,3.941759,1.205892,0.100000,1.168913
6,0.742192,0.742192,0.000000,0.110519,0.110519,0.000000,4.144461,1.205892,0.100000,1.205765
7,0.794360,0.794360,0.000000,0.010269,0.010269,0.000000,1.263350,1.205892,0.100000,1.167424
8,0.080691,0.080691,0.000000,0.007071,0.007071,0.000000,1.048309,1.205892,0.100000,1.172323
9,0.052393,0.052393,0.000000,0.006849,0.006849,0.000000,1.031754,1.205892,0.100000,1.159098
10,0.048937,0.048937,0.000000,0.006995,0.006995,0.000000,1.042649,1.205892,0.100000,1.154328
11,0.049459,0.049459,0.000000,0.007045,0.007045,0.000000,1.046407,1.205892,0.100000,1.333455
12,0.049806,0.049806,0.000000,0.007040,0.007040,0.000000,1.045973,1.205892,0.100000,1.192994
13,0.049813,0.049813,0.000000,0.007000,0.007000,0.000000,1.043034,1.205892,0.100000,1.217368
14,0.049573,0.049573,0.000000,0.006933,0.006933,0.000000,1.038047,1.205892,0.100000,1.240535
15,0.049154,0.049154,0.000000,0.006847,0.006847,0.000000,1.031554,1.205892,0.100000,1.149003
16,0.048612,0.048612,0.000000,0.006749,0.006749,0.000000,1.024165,1.205892,0.100000,1.199488
