epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.470231,0.000000,0.470231,0.019087,0.000000,0.019087,2.083087,1.351368,0.100000,0.464701
2,0.165210,0.000000,0.165210,0.013986,0.000000,0.013986,2.082008,1.156610,0.100000,0.461410
3,0.125171,0.000000,0.125171,0.012123,0.000000,0.012123,2.083317,1.077015,0.100000,0.460715
4,0.107459,0.000000,0.107459,0.010934,0.000000,0.010934,2.081503,1.023174,0.100000,0.462141
5,0.095329,0.000000,0.095329,0.010168,0.000000,0.010168,2.081181,0.986198,0.100000,0.465524
6,0.086691,0.000000,0.086691,0.009735,0.000000,0.009735,2.084351,0.965725,0.100000,0.465247
7,0.080861,0.000000,0.080861,0.009466,0.000000,0.009466,2.082985,0.951990,0.100000,0.460635
8,0.077056,0.000000,0.077056,0.009312,0.000000,0.009312,2.082512,0.943682,0.100000,0.474931
9,0.074538,0.000000,0.074538,0.009264,0.000000,0.009264,2.082108,0.942073,0.100000,0.461354
10,0.073031,0.000000,0.073031,0.009370,0.000000,0.009370,2.082226,0.946767,0.100000,0.473613
11,0.072354,0.000000,0.072354,0.009516,0.000000,0.009516,2.082852,0.954199,0.100000,0.469259
12,0.072075,0.000000,0.072075,0.009638,0.000000,0.009638,2.082832,0.960587,0.100000,0.461270
13,0.071972,0.000000,0.071972,0.009711,0.000000,0.009711,2.083657,0.963342,0.100000,0.470204
14,0.071910,0.000000,0.071910,0.009729,0.000000,0.009729,2.082058,0.965022,0.100000,0.460618
15,0.071806,0.000000,0.071806,0.009711,0.000000,0.009711,2.081959,0.964266,0.100000,0.469998
16,0.071628,0.000000,0.071628,0.009671,0.000000,0.009671,2.082741,0.961826,0.100000,0.460321
17,0.071316,0.000000,0.071316,0.009603,0.000000,0.009603,2.082409,0.958863,0.100000,0.469213
18,0.070997,0.000000,0.070997,0.009533,0.000000,0.009533,2.082754,0.955671,0.100000,0.461320
19,0.070631,0.000000,0.070631,0.009467,0.000000,0.009467,2.083142,0.951890,0.100000,0.461301
20,0.070270,0.000000,0.070270,0.009392,0.000000,0.009392,2.082348,0.947941,0.100000,0.467769
21,0.069894,0.000000,0.069894,0.009340,0.000000,0.009340,2.082757,0.946649,0.100000,0.461864
22,0.069562,0.000000,0.069562,0.009309,0.000000,0.009309,2.082684,0.943854,0.100000,0.460813
23,0.069258,0.000000,0.069258,0.009289,0.000000,0.009289,2.082717,0.942962,0.100000,0.460842
24,0.068980,0.000000,0.068980,0.009248,0.000000,0.009248,2.082836,0.941285,0.100000,0.467060
25,0.068772,0.000000,0.068772,0.009219,0.000000,0.009219,2.082798,0.938800,0.100000,0.461587
26,0.068455,0.000000,0.068455,0.009162,0.000000,0.009162,2.081540,0.936440,0.100000,0.460701
27,0.068226,0.000000,0.068226,0.009106,0.000000,0.009106,2.082416,0.933077,0.100000,0.648740
28,0.067976,0.000000,0.067976,0.009037,0.000000,0.009037,2.083497,0.930165,0.100000,0.476812
29,0.067751,0.000000,0.067751,0.008963,0.000000,0.008963,2.081717,0.926155,0.100000,0.470091
30,0.067510,0.000000,0.067510,0.008908,0.000000,0.008908,2.082031,0.923204,0.100000,0.468684
31,0.067269,0.000000,0.067269,0.008860,0.000000,0.008860,2.083333,0.920601,0.100000,0.470246
32,0.067075,0.000000,0.067075,0.008805,0.000000,0.008805,2.082994,0.918217,0.100000,0.469117
33,0.066886,0.000000,0.066886,0.008774,0.000000,0.008774,2.082309,0.916393,0.100000,0.477857
34,0.066648,0.000000,0.066648,0.008749,0.000000,0.008749,2.083194,0.915240,0.100000,0.468227
35,0.066461,0.000000,0.066461,0.008737,0.000000,0.008737,2.083654,0.914131,0.100000,0.469849
36,0.066296,0.000000,0.066296,0.008718,0.000000,0.008718,2.081707,0.913611,0.100000,0.467972
37,0.066072,0.000000,0.066072,0.008707,0.000000,0.008707,2.082892,0.912619,0.100000,0.470009
38,0.065845,0.000000,0.065845,0.008690,0.000000,0.008690,2.083124,0.911367,0.100000,0.468418
39,0.065633,0.000000,0.065633,0.008673,0.000000,0.008673,2.082492,0.910710,0.100000,0.478868
40,0.065461,0.000000,0.065461,0.008658,0.000000,0.008658,2.081751,0.910598,0.100000,0.468071
41,0.065261,0.000000,0.065261,0.008642,0.000000,0.008642,2.083558,0.909515,0.100000,0.470399
42,0.065066,0.000000,0.065066,0.008634,0.000000,0.008634,2.083112,0.908624,0.100000,0.468707
43,0.064862,0.000000,0.064862,0.008615,0.000000,0.008615,2.082844,0.908063,0.100000,0.469857
44,0.064706,0.000000,0.064706,0.008591,0.000000,0.008591,2.082129,0.906737,0.100000,0.468937
45,0.064546,0.000000,0.064546,0.008583,0.000000,0.008583,2.083338,0.906636,0.100000,0.470049
46,0.064334,0.000000,0.064334,0.008561,0.000000,0.008561,2.082875,0.904889,0.100000,0.478748
47,0.064174,0.000000,0.064174,0.008545,0.000000,0.008545,2.081873,0.903822,0.100000,0.469462
48,0.064022,0.000000,0.064022,0.008531,0.000000,0.008531,2.083488,0.903789,0.100000,0.468960
49,0.063811,0.000000,0.063811,0.008497,0.000000,0.008497,2.082615,0.902761,0.100000,0.469730
50,0.063658,0.000000,0.063658,0.008483,0.000000,0.008483,2.081982,0.901115,0.100000,0.470193
