epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,1.250264,1.250264,0.000000,0.706815,0.706815,0.000000,331.584418
2,0.650178,0.650178,0.000000,2.262785,2.262785,0.000000,334.365227
3,0.909929,0.909929,0.000000,1.050786,1.050786,0.000000,341.993897
4,0.867091,0.867091,0.000000,0.711122,0.711122,0.000000,336.643953
5,1.357397,1.357397,0.000000,1.031327,1.031327,0.000000,340.558087
6,1.940225,1.940225,0.000000,1.625298,1.625298,0.000000,333.649526
7,2.086139,2.086139,0.000000,2.966819,2.966819,0.000000,340.045592
8,2.280214,2.280214,0.000000,0.785324,0.785324,0.000000,335.166001
9,1.649351,1.649351,0.000000,2.472237,2.472237,0.000000,321.374915
10,1.884916,1.884916,0.000000,0.820614,0.820614,0.000000,328.377134
11,1.595849,1.595849,0.000000,0.751233,0.751233,0.000000,330.722061
12,3.443400,3.443400,0.000000,0.730072,0.730072,0.000000,311.441396
13,1.877122,1.877122,0.000000,0.897398,0.897398,0.000000,319.425519
14,1.415998,1.415998,0.000000,1.316803,1.316803,0.000000,320.398415
15,1.175741,1.175741,0.000000,2.081499,2.081499,0.000000,322.895631
16,1.691212,1.691212,0.000000,3.259268,3.259268,0.000000,319.990114
17,2.146129,2.146129,0.000000,1.666483,1.666483,0.000000,322.674083
18,1.531434,1.531434,0.000000,0.729292,0.729292,0.000000,315.125777
19,1.228357,1.228357,0.000000,0.925903,0.925903,0.000000,319.046062
20,2.332788,2.332788,0.000000,1.503405,1.503405,0.000000,321.473630
21,2.411050,2.411050,0.000000,1.165585,1.165585,0.000000,321.585145
22,1.223413,1.223413,0.000000,3.677601,3.677601,0.000000,321.106339
23,2.625189,2.625189,0.000000,0.710883,0.710883,0.000000,322.619942
24,1.966447,1.966447,0.000000,0.813151,0.813151,0.000000,324.098524
25,1.928247,1.928247,0.000000,0.986075,0.986075,0.000000,320.678060
26,1.876739,1.876739,0.000000,13.254911,13.254911,0.000000,318.564656
27,3.677337,3.677337,0.000000,1.735455,1.735455,0.000000,321.312424
28,1.380151,1.380151,0.000000,0.882975,0.882975,0.000000,324.646542
29,3.116700,3.116700,0.000000,1.222289,1.222289,0.000000,320.726869
30,2.788063,2.788063,0.000000,1.426798,1.426798,0.000000,322.816875
31,2.404767,2.404767,0.000000,1.815331,1.815331,0.000000,323.088091
32,2.332810,2.332810,0.000000,0.703787,0.703787,0.000000,326.756761
33,2.223800,2.223800,0.000000,0.720668,0.720668,0.000000,309.335923
34,2.081985,2.081985,0.000000,4.576930,4.576930,0.000000,331.531672
35,2.754751,2.754751,0.000000,11.008775,11.008775,0.000000,334.527611
36,2.092091,2.092091,0.000000,2.393353,2.393353,0.000000,335.881591
37,1.672205,1.672205,0.000000,2.003502,2.003502,0.000000,330.651456
38,1.790132,1.790132,0.000000,0.678856,0.678856,0.000000,338.250891
39,2.115876,2.115876,0.000000,0.804803,0.804803,0.000000,330.373718
40,1.735494,1.735494,0.000000,0.742777,0.742777,0.000000,319.047613
