epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.321865,0.321865,0.000000,0.015920,0.015920,0.000000,1.572953,2.509712,0.100000,0.619854
2,0.133501,0.133501,0.000000,0.011012,0.011012,0.000000,1.308198,2.509712,0.100000,0.457771
3,0.095127,0.095127,0.000000,0.009522,0.009522,0.000000,1.216491,2.509712,0.100000,0.457198
4,0.081498,0.081498,0.000000,0.008701,0.008701,0.000000,1.162899,2.509712,0.100000,0.457036
5,0.072986,0.072986,0.000000,0.008132,0.008132,0.000000,1.124200,2.509712,0.100000,0.544001
6,0.066570,0.066570,0.000000,0.007702,0.007702,0.000000,1.094056,2.509712,0.100000,0.473113
7,0.061695,0.061695,0.000000,0.007396,0.007396,0.000000,1.072142,2.509712,0.100000,0.462312
8,0.058253,0.058253,0.000000,0.007190,0.007190,0.000000,1.057076,2.509712,0.100000,0.465552
9,0.055913,0.055913,0.000000,0.007083,0.007083,0.000000,1.049195,2.509712,0.100000,0.463660
10,0.054416,0.054416,0.000000,0.007039,0.007039,0.000000,1.045943,2.509712,0.100000,0.466394
11,0.053528,0.053528,0.000000,0.007019,0.007019,0.000000,1.044467,2.509712,0.100000,0.463039
12,0.052991,0.052991,0.000000,0.007018,0.007018,0.000000,1.044371,2.509712,0.100000,0.466504
13,0.052658,0.052658,0.000000,0.007022,0.007022,0.000000,1.044637,2.509712,0.100000,0.463971
14,0.052451,0.052451,0.000000,0.007020,0.007020,0.000000,1.044540,2.509712,0.100000,0.466936
15,0.052301,0.052301,0.000000,0.007014,0.007014,0.000000,1.044097,2.509712,0.100000,0.463668
16,0.052171,0.052171,0.000000,0.007005,0.007005,0.000000,1.043371,2.509712,0.100000,0.466533
17,0.052053,0.052053,0.000000,0.006993,0.006993,0.000000,1.042526,2.509712,0.100000,0.462714
18,0.051938,0.051938,0.000000,0.006980,0.006980,0.000000,1.041549,2.509712,0.100000,0.466734
19,0.051827,0.051827,0.000000,0.006965,0.006965,0.000000,1.040426,2.509712,0.100000,0.463219
20,0.051721,0.051721,0.000000,0.006950,0.006950,0.000000,1.039270,2.509712,0.100000,0.467186
21,0.051618,0.051618,0.000000,0.006935,0.006935,0.000000,1.038172,2.509712,0.100000,0.463891
22,0.051520,0.051520,0.000000,0.006920,0.006920,0.000000,1.037089,2.509712,0.100000,0.466150
23,0.051424,0.051424,0.000000,0.006906,0.006906,0.000000,1.036031,2.509712,0.100000,0.463749
24,0.051330,0.051330,0.000000,0.006893,0.006893,0.000000,1.035012,2.509712,0.100000,0.466417
25,0.051234,0.051234,0.000000,0.006880,0.006880,0.000000,1.034042,2.509712,0.100000,0.463194
26,0.051137,0.051137,0.000000,0.006867,0.006867,0.000000,1.033099,2.509712,0.100000,0.466477
27,0.051040,0.051040,0.000000,0.006855,0.006855,0.000000,1.032167,2.509712,0.100000,0.463877
28,0.050942,0.050942,0.000000,0.006843,0.006843,0.000000,1.031238,2.509712,0.100000,0.466364
29,0.050843,0.050843,0.000000,0.006830,0.006830,0.000000,1.030282,2.509712,0.100000,0.463902
30,0.050743,0.050743,0.000000,0.006817,0.006817,0.000000,1.029321,2.509712,0.100000,0.467386
31,0.050641,0.050641,0.000000,0.006804,0.006804,0.000000,1.028329,2.509712,0.100000,0.462379
32,0.050540,0.050540,0.000000,0.006790,0.006790,0.000000,1.027265,2.509712,0.100000,0.466762
33,0.050441,0.050441,0.000000,0.006776,0.006776,0.000000,1.026201,2.509712,0.100000,0.463521
34,0.050345,0.050345,0.000000,0.006762,0.006762,0.000000,1.025163,2.509712,0.100000,0.467792
35,0.050251,0.050251,0.000000,0.006749,0.006749,0.000000,1.024183,2.509712,0.100000,0.462512
36,0.050159,0.050159,0.000000,0.006737,0.006737,0.000000,1.023233,2.509712,0.100000,0.495171
37,0.050068,0.050068,0.000000,0.006725,0.006725,0.000000,1.022362,2.509712,0.100000,0.463151
38,0.049979,0.049979,0.000000,0.006715,0.006715,0.000000,1.021555,2.509712,0.100000,0.575458
39,0.049889,0.049889,0.000000,0.006705,0.006705,0.000000,1.020808,2.509712,0.100000,0.519669
40,0.049801,0.049801,0.000000,0.006696,0.006696,0.000000,1.020106,2.509712,0.100000,0.523311
41,0.049713,0.049713,0.000000,0.006686,0.006686,0.000000,1.019405,2.509712,0.100000,0.495784
42,0.049627,0.049627,0.000000,0.006677,0.006677,0.000000,1.018699,2.509712,0.100000,0.473027
43,0.049542,0.049542,0.000000,0.006668,0.006668,0.000000,1.018007,2.509712,0.100000,0.469531
44,0.049458,0.049458,0.000000,0.006659,0.006659,0.000000,1.017326,2.509712,0.100000,0.473220
45,0.049375,0.049375,0.000000,0.006650,0.006650,0.000000,1.016635,2.509712,0.100000,0.470601
46,0.049293,0.049293,0.000000,0.006641,0.006641,0.000000,1.015950,2.509712,0.100000,0.473436
47,0.049212,0.049212,0.000000,0.006632,0.006632,0.000000,1.015278,2.509712,0.100000,0.483071
48,0.049132,0.049132,0.000000,0.006624,0.006624,0.000000,1.014613,2.509712,0.100000,0.476849
49,0.049052,0.049052,0.000000,0.006615,0.006615,0.000000,1.013956,2.509712,0.100000,0.470410
50,0.048972,0.048972,0.000000,0.006607,0.006607,0.000000,1.013326,2.509712,0.100000,0.473688
