epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,10.466714,10.466714,0.000000,6.089403,6.089403,0.000000,342.429855
2,6.830719,6.830719,0.000000,3.728188,3.728188,0.000000,346.920333
3,4.499834,4.499834,0.000000,2.334566,2.334566,0.000000,345.608162
4,3.035241,3.035241,0.000000,1.529435,1.529435,0.000000,336.076185
5,2.114948,2.114948,0.000000,1.083812,1.083812,0.000000,337.959988
6,1.552524,1.552524,0.000000,0.871427,0.871427,0.000000,337.145787
7,1.196819,1.196819,0.000000,0.758050,0.758050,0.000000,342.271458
8,0.984701,0.984701,0.000000,0.736240,0.736240,0.000000,340.766614
9,0.979854,0.979854,0.000000,0.761193,0.761193,0.000000,340.061371
10,0.880196,0.880196,0.000000,0.754460,0.754460,0.000000,339.641326
11,0.789803,0.789803,0.000000,0.766595,0.766595,0.000000,336.352007
12,0.731405,0.731405,0.000000,0.787332,0.787332,0.000000,342.771444
13,0.693554,0.693554,0.000000,0.811016,0.811016,0.000000,343.809974
14,0.668898,0.668898,0.000000,0.834465,0.834465,0.000000,328.407641
15,0.652719,0.652719,0.000000,0.856060,0.856060,0.000000,337.213770
16,0.641985,0.641985,0.000000,0.875099,0.875099,0.000000,335.640262
17,0.634751,0.634751,0.000000,0.891395,0.891395,0.000000,338.502598
18,0.629768,0.629768,0.000000,0.905040,0.905040,0.000000,345.839662
19,0.628793,0.628793,0.000000,0.922281,0.922281,0.000000,331.144168
20,0.632161,0.632161,0.000000,0.935758,0.935758,0.000000,335.679330
21,0.631571,0.631571,0.000000,0.943017,0.943017,0.000000,329.114004
22,0.629829,0.629829,0.000000,0.948762,0.948762,0.000000,335.025904
23,0.628342,0.628342,0.000000,0.953251,0.953251,0.000000,340.132037
24,0.627023,0.627023,0.000000,0.956700,0.956700,0.000000,336.977912
25,0.625815,0.625815,0.000000,0.959258,0.959258,0.000000,332.828265
26,0.662884,0.662884,0.000000,0.877081,0.877081,0.000000,338.059844
27,0.684874,0.684874,0.000000,0.900160,0.900160,0.000000,335.492508
28,0.682670,0.682670,0.000000,0.924351,0.924351,0.000000,337.861817
29,0.678006,0.678006,0.000000,0.938259,0.938259,0.000000,339.137958
30,0.673406,0.673406,0.000000,0.949871,0.949871,0.000000,334.616506
31,0.669920,0.669920,0.000000,0.959428,0.959428,0.000000,334.588285
32,0.667169,0.667169,0.000000,0.967185,0.967185,0.000000,341.490995
33,0.664906,0.664906,0.000000,0.973376,0.973376,0.000000,337.625247
34,0.662967,0.662967,0.000000,0.978138,0.978138,0.000000,329.034407
35,0.661250,0.661250,0.000000,0.982144,0.982144,0.000000,337.383021
36,0.659681,0.659681,0.000000,0.984880,0.984880,0.000000,328.370915
37,0.658390,0.658390,0.000000,0.987487,0.987487,0.000000,337.769211
38,0.657018,0.657018,0.000000,0.989032,0.989032,0.000000,334.944640
39,0.655668,0.655668,0.000000,0.990066,0.990066,0.000000,333.422569
40,0.654357,0.654357,0.000000,0.990704,0.990704,0.000000,337.493404
1,0.653645,0.653645,0.000000,0.990753,0.990753,0.000000,357.642745
2,0.653516,0.653516,0.000000,0.990795,0.990795,0.000000,352.865227
