epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,10.125638,10.125638,0.000000,5.619964,5.619964,0.000000,195.594977
2,6.144972,6.144972,0.000000,3.152944,3.152944,0.000000,178.640482
3,3.748864,3.748864,0.000000,1.784742,1.784742,0.000000,187.146367
4,2.318880,2.318880,0.000000,1.048654,1.048654,0.000000,192.997246
5,1.465505,1.465505,0.000000,0.674680,0.674680,0.000000,182.750907
6,0.956693,0.956693,0.000000,0.500503,0.500503,0.000000,167.439830
7,0.652299,0.652299,0.000000,0.433153,0.433153,0.000000,164.872601
8,0.470884,0.470884,0.000000,0.422001,0.422001,0.000000,171.798858
9,0.362606,0.362606,0.000000,0.437611,0.437611,0.000000,171.686708
10,0.298008,0.298008,0.000000,0.464148,0.464148,0.000000,169.578166
11,0.259554,0.259554,0.000000,0.493442,0.493442,0.000000,186.687541
12,0.236430,0.236430,0.000000,0.521162,0.521162,0.000000,173.588633
13,0.222699,0.222699,0.000000,0.545618,0.545618,0.000000,194.350920
14,0.247349,0.247349,0.000000,0.488994,0.488994,0.000000,171.276440
15,0.239637,0.239637,0.000000,0.515970,0.515970,0.000000,176.714656
16,0.225099,0.225099,0.000000,0.540177,0.540177,0.000000,175.508096
17,0.216232,0.216232,0.000000,0.560992,0.560992,0.000000,185.744580
18,0.210822,0.210822,0.000000,0.578383,0.578383,0.000000,190.853198
19,0.207594,0.207594,0.000000,0.592810,0.592810,0.000000,186.499201
20,0.205498,0.205498,0.000000,0.604392,0.604392,0.000000,188.239477
21,0.204268,0.204268,0.000000,0.613710,0.613710,0.000000,191.430438
22,0.203521,0.203521,0.000000,0.621294,0.621294,0.000000,197.282021
23,0.203068,0.203068,0.000000,0.627170,0.627170,0.000000,194.993510
24,0.202791,0.202791,0.000000,0.631861,0.631861,0.000000,186.468263
25,0.202623,0.202623,0.000000,0.635576,0.635576,0.000000,182.660793
26,0.202517,0.202517,0.000000,0.638428,0.638428,0.000000,186.317608
27,0.202454,0.202454,0.000000,0.640723,0.640723,0.000000,211.557325
28,0.202411,0.202411,0.000000,0.642569,0.642569,0.000000,217.799065
29,0.202391,0.202391,0.000000,0.643962,0.643962,0.000000,219.636090
30,0.202372,0.202372,0.000000,0.645079,0.645079,0.000000,224.576692
