epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.092190,0.092190,0.000000,0.008715,0.008715,0.000000,1.163822,1.112974,0.100000,0.498241
2,0.065639,0.065639,0.000000,0.007067,0.007067,0.000000,1.048018,1.112974,0.100000,0.486316
3,0.054858,0.054858,0.000000,0.007032,0.007032,0.000000,1.045381,1.112974,0.100000,0.491222
4,0.053248,0.053248,0.000000,0.007088,0.007088,0.000000,1.049579,1.112974,0.100000,0.486460
5,0.053148,0.053148,0.000000,0.007128,0.007128,0.000000,1.052549,1.112974,0.100000,0.487423
6,0.053130,0.053130,0.000000,0.007151,0.007151,0.000000,1.054208,1.112974,0.100000,0.446003
7,0.053118,0.053118,0.000000,0.007163,0.007163,0.000000,1.055128,1.112974,0.100000,0.445726
8,0.053112,0.053112,0.000000,0.007168,0.007168,0.000000,1.055470,1.112974,0.100000,0.442199
9,0.053109,0.053109,0.000000,0.007169,0.007169,0.000000,1.055527,1.112974,0.100000,0.438148
10,0.053103,0.053103,0.000000,0.007168,0.007168,0.000000,1.055458,1.112974,0.100000,0.438567
11,0.053095,0.053095,0.000000,0.007165,0.007165,0.000000,1.055283,1.112974,0.100000,0.438753
12,0.053085,0.053085,0.000000,0.007162,0.007162,0.000000,1.055028,1.112974,0.100000,0.434885
13,0.053073,0.053073,0.000000,0.007157,0.007157,0.000000,1.054673,1.112974,0.100000,0.439091
14,0.053059,0.053059,0.000000,0.007150,0.007150,0.000000,1.054144,1.112974,0.100000,0.439049
15,0.053043,0.053043,0.000000,0.007141,0.007141,0.000000,1.053513,1.112974,0.100000,0.444044
16,0.053028,0.053028,0.000000,0.007133,0.007133,0.000000,1.052912,1.112974,0.100000,0.502760
17,0.053016,0.053016,0.000000,0.007127,0.007127,0.000000,1.052446,1.112974,0.100000,0.440451
18,0.053005,0.053005,0.000000,0.007122,0.007122,0.000000,1.052104,1.112974,0.100000,0.439919
19,0.052992,0.052992,0.000000,0.007119,0.007119,0.000000,1.051840,1.112974,0.100000,0.436804
20,0.052978,0.052978,0.000000,0.007116,0.007116,0.000000,1.051639,1.112974,0.100000,0.441541
21,0.052962,0.052962,0.000000,0.007114,0.007114,0.000000,1.051496,1.112974,0.100000,0.440737
22,0.052945,0.052945,0.000000,0.007113,0.007113,0.000000,1.051395,1.112974,0.100000,0.439929
23,0.052926,0.052926,0.000000,0.007111,0.007111,0.000000,1.051291,1.112974,0.100000,0.456794
24,0.052906,0.052906,0.000000,0.007109,0.007109,0.000000,1.051142,1.112974,0.100000,0.454231
25,0.052884,0.052884,0.000000,0.007106,0.007106,0.000000,1.050869,1.112974,0.100000,0.450161
26,0.052858,0.052858,0.000000,0.007097,0.007097,0.000000,1.050257,1.112974,0.100000,0.468579
27,0.052829,0.052829,0.000000,0.007084,0.007084,0.000000,1.049235,1.112974,0.100000,0.497104
28,0.052800,0.052800,0.000000,0.007072,0.007072,0.000000,1.048365,1.112974,0.100000,0.489843
29,0.052778,0.052778,0.000000,0.007064,0.007064,0.000000,1.047793,1.112974,0.100000,0.490172
30,0.052761,0.052761,0.000000,0.007057,0.007057,0.000000,1.047260,1.112974,0.100000,0.490724
31,0.052745,0.052745,0.000000,0.007050,0.007050,0.000000,1.046749,1.112974,0.100000,0.487139
32,0.052726,0.052726,0.000000,0.007044,0.007044,0.000000,1.046289,1.112974,0.100000,0.470770
33,0.052704,0.052704,0.000000,0.007039,0.007039,0.000000,1.045914,1.112974,0.100000,0.441337
34,0.052681,0.052681,0.000000,0.007034,0.007034,0.000000,1.045595,1.112974,0.100000,0.455373
35,0.052658,0.052658,0.000000,0.007031,0.007031,0.000000,1.045323,1.112974,0.100000,0.451984
36,0.052636,0.052636,0.000000,0.007027,0.007027,0.000000,1.045060,1.112974,0.100000,0.452061
37,0.052614,0.052614,0.000000,0.007023,0.007023,0.000000,1.044757,1.112974,0.100000,0.450055
38,0.052592,0.052592,0.000000,0.007018,0.007018,0.000000,1.044371,1.112974,0.100000,0.452213
39,0.052569,0.052569,0.000000,0.007012,0.007012,0.000000,1.043916,1.112974,0.100000,0.453365
40,0.052545,0.052545,0.000000,0.007005,0.007005,0.000000,1.043442,1.112974,0.100000,0.451283
41,0.052520,0.052520,0.000000,0.006999,0.006999,0.000000,1.042962,1.112974,0.100000,0.451704
42,0.052494,0.052494,0.000000,0.006993,0.006993,0.000000,1.042526,1.112974,0.100000,0.452232
43,0.052468,0.052468,0.000000,0.006988,0.006988,0.000000,1.042169,1.112974,0.100000,0.448721
44,0.052442,0.052442,0.000000,0.006985,0.006985,0.000000,1.041879,1.112974,0.100000,0.452275
45,0.052415,0.052415,0.000000,0.006981,0.006981,0.000000,1.041608,1.112974,0.100000,0.453370
46,0.052388,0.052388,0.000000,0.006977,0.006977,0.000000,1.041350,1.112974,0.100000,0.451638
47,0.052360,0.052360,0.000000,0.006974,0.006974,0.000000,1.041106,1.112974,0.100000,0.458812
48,0.052332,0.052332,0.000000,0.006971,0.006971,0.000000,1.040874,1.112974,0.100000,0.453148
49,0.052303,0.052303,0.000000,0.006968,0.006968,0.000000,1.040636,1.112974,0.100000,0.458934
50,0.052273,0.052273,0.000000,0.006965,0.006965,0.000000,1.040406,1.112974,0.100000,0.492749
