epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.095807,0.095807,0.000000,0.007980,0.007980,0.000000,1.113661,1.727433,0.100000,0.450234
2,0.068329,0.068329,0.000000,0.006657,0.006657,0.000000,1.017146,1.727433,0.100000,0.487457
3,0.056295,0.056295,0.000000,0.006610,0.006610,0.000000,1.013560,1.727433,0.100000,0.487524
4,0.053033,0.053033,0.000000,0.006813,0.006813,0.000000,1.029040,1.727433,0.100000,0.460420
5,0.052402,0.052402,0.000000,0.006928,0.006928,0.000000,1.037631,1.727433,0.100000,0.451159
6,0.052305,0.052305,0.000000,0.007001,0.007001,0.000000,1.043072,1.727433,0.100000,0.491969
7,0.052343,0.052343,0.000000,0.007027,0.007027,0.000000,1.045068,1.727433,0.100000,0.487478
8,0.052389,0.052389,0.000000,0.007040,0.007040,0.000000,1.046016,1.727433,0.100000,0.491212
9,0.052416,0.052416,0.000000,0.007047,0.007047,0.000000,1.046523,1.727433,0.100000,0.490070
10,0.052421,0.052421,0.000000,0.007047,0.007047,0.000000,1.046550,1.727433,0.100000,0.438823
11,0.052410,0.052410,0.000000,0.007038,0.007038,0.000000,1.045862,1.727433,0.100000,0.438489
12,0.052386,0.052386,0.000000,0.007020,0.007020,0.000000,1.044538,1.727433,0.100000,0.439532
13,0.052352,0.052352,0.000000,0.006999,0.006999,0.000000,1.042929,1.727433,0.100000,0.441230
14,0.052314,0.052314,0.000000,0.006981,0.006981,0.000000,1.041617,1.727433,0.100000,0.444494
15,0.052282,0.052282,0.000000,0.006966,0.006966,0.000000,1.040527,1.727433,0.100000,0.456102
16,0.052250,0.052250,0.000000,0.006952,0.006952,0.000000,1.039417,1.727433,0.100000,0.453701
17,0.052214,0.052214,0.000000,0.006936,0.006936,0.000000,1.038242,1.727433,0.100000,0.448805
18,0.052168,0.052168,0.000000,0.006916,0.006916,0.000000,1.036728,1.727433,0.100000,0.493013
19,0.052114,0.052114,0.000000,0.006896,0.006896,0.000000,1.035288,1.727433,0.100000,0.491153
20,0.052067,0.052067,0.000000,0.006884,0.006884,0.000000,1.034322,1.727433,0.100000,0.491204
21,0.052029,0.052029,0.000000,0.006872,0.006872,0.000000,1.033452,1.727433,0.100000,0.490282
22,0.051989,0.051989,0.000000,0.006858,0.006858,0.000000,1.032429,1.727433,0.100000,0.442003
23,0.051944,0.051944,0.000000,0.006844,0.006844,0.000000,1.031366,1.727433,0.100000,0.442421
24,0.051895,0.051895,0.000000,0.006835,0.006835,0.000000,1.030649,1.727433,0.100000,0.441587
25,0.051847,0.051847,0.000000,0.006829,0.006829,0.000000,1.030248,1.727433,0.100000,0.446781
26,0.051805,0.051805,0.000000,0.006826,0.006826,0.000000,1.029969,1.727433,0.100000,0.468550
27,0.051763,0.051763,0.000000,0.006822,0.006822,0.000000,1.029709,1.727433,0.100000,0.453180
28,0.051720,0.051720,0.000000,0.006818,0.006818,0.000000,1.029413,1.727433,0.100000,0.452865
29,0.051672,0.051672,0.000000,0.006814,0.006814,0.000000,1.029074,1.727433,0.100000,0.455015
30,0.051621,0.051621,0.000000,0.006808,0.006808,0.000000,1.028661,1.727433,0.100000,0.453312
31,0.051567,0.051567,0.000000,0.006802,0.006802,0.000000,1.028179,1.727433,0.100000,0.469253
32,0.051514,0.051514,0.000000,0.006793,0.006793,0.000000,1.027533,1.727433,0.100000,0.494487
33,0.051460,0.051460,0.000000,0.006782,0.006782,0.000000,1.026670,1.727433,0.100000,0.491487
34,0.051406,0.051406,0.000000,0.006767,0.006767,0.000000,1.025519,1.727433,0.100000,0.491779
35,0.051351,0.051351,0.000000,0.006749,0.006749,0.000000,1.024150,1.727433,0.100000,0.470523
36,0.051296,0.051296,0.000000,0.006731,0.006731,0.000000,1.022807,1.727433,0.100000,0.442420
37,0.051242,0.051242,0.000000,0.006717,0.006717,0.000000,1.021731,1.727433,0.100000,0.457713
38,0.051191,0.051191,0.000000,0.006705,0.006705,0.000000,1.020856,1.727433,0.100000,0.454689
39,0.051142,0.051142,0.000000,0.006696,0.006696,0.000000,1.020123,1.727433,0.100000,0.452735
40,0.051094,0.051094,0.000000,0.006688,0.006688,0.000000,1.019521,1.727433,0.100000,0.485629
41,0.051043,0.051043,0.000000,0.006681,0.006681,0.000000,1.019021,1.727433,0.100000,0.492309
42,0.050989,0.050989,0.000000,0.006675,0.006675,0.000000,1.018560,1.727433,0.100000,0.491841
43,0.050933,0.050933,0.000000,0.006670,0.006670,0.000000,1.018119,1.727433,0.100000,0.491877
44,0.050877,0.050877,0.000000,0.006664,0.006664,0.000000,1.017694,1.727433,0.100000,0.455821
45,0.050820,0.050820,0.000000,0.006659,0.006659,0.000000,1.017299,1.727433,0.100000,0.442928
46,0.050764,0.050764,0.000000,0.006654,0.006654,0.000000,1.016897,1.727433,0.100000,0.441722
47,0.050708,0.050708,0.000000,0.006648,0.006648,0.000000,1.016498,1.727433,0.100000,0.441865
48,0.050652,0.050652,0.000000,0.006643,0.006643,0.000000,1.016071,1.727433,0.100000,0.458162
49,0.050596,0.050596,0.000000,0.006637,0.006637,0.000000,1.015614,1.727433,0.100000,0.453236
50,0.050538,0.050538,0.000000,0.006630,0.006630,0.000000,1.015116,1.727433,0.100000,0.453628
