epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,3.798799,3.798799,0.000000,0.421987,0.421987,0.000000,241.468039
2,0.242910,0.242910,0.000000,0.607947,0.607947,0.000000,236.985919
3,0.202313,0.202313,0.000000,0.643939,0.643939,0.000000,232.717816
4,0.201846,0.201846,0.000000,0.647847,0.647847,0.000000,242.144459
5,0.201836,0.201836,0.000000,0.648197,0.648197,0.000000,242.305156
6,0.201831,0.201831,0.000000,0.648158,0.648158,0.000000,240.633206
7,0.201820,0.201820,0.000000,0.648101,0.648101,0.000000,244.603108
8,0.201811,0.201811,0.000000,0.648055,0.648055,0.000000,236.603948
9,0.201801,0.201801,0.000000,0.648059,0.648059,0.000000,234.165830
10,0.201796,0.201796,0.000000,0.648047,0.648047,0.000000,231.517727
11,0.201790,0.201790,0.000000,0.648041,0.648041,0.000000,237.273695
12,0.201784,0.201784,0.000000,0.648021,0.648021,0.000000,228.868179
13,0.201777,0.201777,0.000000,0.648005,0.648005,0.000000,242.691572
14,0.201769,0.201769,0.000000,0.648014,0.648014,0.000000,251.896606
15,0.201760,0.201760,0.000000,0.648021,0.648021,0.000000,234.307032
16,0.201749,0.201749,0.000000,0.648007,0.648007,0.000000,241.188597
17,0.201730,0.201730,0.000000,0.648050,0.648050,0.000000,232.326129
18,0.201699,0.201699,0.000000,0.648016,0.648016,0.000000,236.842218
19,0.201650,0.201650,0.000000,0.648196,0.648196,0.000000,238.328085
20,0.201592,0.201592,0.000000,0.648262,0.648262,0.000000,179.416171
21,0.201590,0.201590,0.000000,0.648419,0.648419,0.000000,175.086065
22,0.201574,0.201574,0.000000,0.648108,0.648108,0.000000,175.291874
23,0.201550,0.201550,0.000000,0.648426,0.648426,0.000000,176.608796
24,0.201582,0.201582,0.000000,0.648185,0.648185,0.000000,176.964550
25,0.201532,0.201532,0.000000,0.648169,0.648169,0.000000,176.717149
26,0.201524,0.201524,0.000000,0.648118,0.648118,0.000000,173.365187
27,0.201614,0.201614,0.000000,0.647766,0.647766,0.000000,173.316601
28,0.201581,0.201581,0.000000,0.647418,0.647418,0.000000,174.702411
29,0.201657,0.201657,0.000000,0.646003,0.646003,0.000000,218.275616
30,0.201755,0.201755,0.000000,0.646791,0.646791,0.000000,231.508873
