epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.004078,0.000000,0.004078,0.000550,0.000000,0.000550,0.993799,0.924474,0.100000,293.335205
2,0.004077,0.000000,0.004077,0.000550,0.000000,0.000550,0.993799,0.924278,0.100000,295.214041
3,0.004075,0.000000,0.004075,0.000550,0.000000,0.000550,0.993799,0.924131,0.100000,307.429269
4,0.004074,0.000000,0.004074,0.000550,0.000000,0.000550,0.993799,0.924015,0.100000,309.670307
5,0.004073,0.000000,0.004073,0.000550,0.000000,0.000550,0.993799,0.923925,0.100000,307.457851
6,0.004073,0.000000,0.004073,0.000550,0.000000,0.000550,0.993799,0.923844,0.100000,316.039732
7,0.004072,0.000000,0.004072,0.000550,0.000000,0.000550,0.993799,0.923765,0.100000,313.505637
8,0.004072,0.000000,0.004072,0.000550,0.000000,0.000550,0.993799,0.923691,0.100000,326.044143
9,0.004071,0.000000,0.004071,0.000550,0.000000,0.000550,0.993799,0.923623,0.100000,330.375944
10,0.004070,0.000000,0.004070,0.000550,0.000000,0.000550,0.993799,0.923563,0.100000,326.645195
11,0.004070,0.000000,0.004070,0.000549,0.000000,0.000549,0.993799,0.923507,0.100000,319.713585
12,0.004069,0.000000,0.004069,0.000549,0.000000,0.000549,0.993799,0.923454,0.100000,329.134277
13,0.004069,0.000000,0.004069,0.000549,0.000000,0.000549,0.993799,0.923403,0.100000,345.348477
14,0.004069,0.000000,0.004069,0.000549,0.000000,0.000549,0.993799,0.923351,0.100000,368.465621
15,0.004068,0.000000,0.004068,0.000549,0.000000,0.000549,0.993799,0.923296,0.100000,386.866373
16,0.004068,0.000000,0.004068,0.000549,0.000000,0.000549,0.993799,0.923244,0.100000,403.502249
17,0.004067,0.000000,0.004067,0.000549,0.000000,0.000549,0.993799,0.923192,0.100000,402.320497
18,0.004067,0.000000,0.004067,0.000549,0.000000,0.000549,0.993799,0.923140,0.100000,410.202306
19,0.004066,0.000000,0.004066,0.000549,0.000000,0.000549,0.993799,0.923089,0.100000,406.396718
20,0.004066,0.000000,0.004066,0.000549,0.000000,0.000549,0.993799,0.923039,0.100000,357.135703
21,0.004065,0.000000,0.004065,0.000549,0.000000,0.000549,0.993799,0.922989,0.100000,357.503487
22,0.004065,0.000000,0.004065,0.000549,0.000000,0.000549,0.993799,0.922937,0.100000,355.550431
23,0.004065,0.000000,0.004065,0.000549,0.000000,0.000549,0.993799,0.922883,0.100000,362.747244
24,0.004064,0.000000,0.004064,0.000549,0.000000,0.000549,0.993799,0.922826,0.100000,305.007876
