epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,6.587221,6.587221,0.000000,1.608590,1.608590,0.000000,171.829695
2,1.399042,1.399042,0.000000,0.455550,0.455550,0.000000,170.739509
3,0.634558,0.634558,0.000000,0.421017,0.421017,0.000000,167.994545
4,0.297204,0.297204,0.000000,0.498955,0.498955,0.000000,178.602185
5,0.221363,0.221363,0.000000,0.571502,0.571502,0.000000,163.895487
6,0.205885,0.205885,0.000000,0.611845,0.611845,0.000000,161.741814
7,0.202718,0.202718,0.000000,0.631600,0.631600,0.000000,180.723463
8,0.202067,0.202067,0.000000,0.640839,0.640839,0.000000,170.885541
9,0.201931,0.201931,0.000000,0.645055,0.645055,0.000000,170.108161
10,0.201902,0.201902,0.000000,0.646987,0.646987,0.000000,173.120824
