epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,10.458032,10.458032,0.000000,6.067350,6.067350,0.000000,355.259540
2,6.780948,6.780948,0.000000,3.656526,3.656526,0.000000,333.026673
3,4.391522,4.391522,0.000000,2.210428,2.210428,0.000000,340.279417
4,2.869945,2.869945,0.000000,1.359782,1.359782,0.000000,358.678961
5,1.901019,1.901019,0.000000,0.879207,0.879207,0.000000,337.706766
6,1.284042,1.284042,0.000000,0.616800,0.616800,0.000000,343.393616
7,0.891154,0.891154,0.000000,0.486330,0.486330,0.000000,352.228879
8,0.640954,0.640954,0.000000,0.432176,0.432176,0.000000,340.324804
9,0.482030,0.482030,0.000000,0.420880,0.420880,0.000000,347.738009
10,0.380123,0.380123,0.000000,0.432349,0.432349,0.000000,340.074210
11,0.315535,0.315535,0.000000,0.454283,0.454283,0.000000,349.168453
12,0.274404,0.274404,0.000000,0.480022,0.480022,0.000000,347.287560
13,0.248211,0.248211,0.000000,0.505796,0.505796,0.000000,352.551656
14,0.231531,0.231531,0.000000,0.529699,0.529699,0.000000,348.356465
15,0.220908,0.220908,0.000000,0.550897,0.550897,0.000000,349.553708
16,0.214143,0.214143,0.000000,0.569159,0.569159,0.000000,346.591424
17,0.209833,0.209833,0.000000,0.584581,0.584581,0.000000,346.178595
18,0.207087,0.207087,0.000000,0.597429,0.597429,0.000000,347.340669
19,0.205337,0.205337,0.000000,0.608006,0.608006,0.000000,348.363235
20,0.204219,0.204219,0.000000,0.616668,0.616668,0.000000,335.006299
21,0.203505,0.203505,0.000000,0.623714,0.623714,0.000000,326.687769
22,0.220942,0.220942,0.000000,0.514477,0.514477,0.000000,324.802449
23,0.274046,0.274046,0.000000,0.466930,0.466930,0.000000,336.651291
24,0.261079,0.261079,0.000000,0.490519,0.490519,0.000000,339.020289
25,0.241374,0.241374,0.000000,0.513350,0.513350,0.000000,330.009637
26,0.228270,0.228270,0.000000,0.534360,0.534360,0.000000,335.856177
27,0.219553,0.219553,0.000000,0.553088,0.553088,0.000000,322.764682
28,0.213753,0.213753,0.000000,0.569443,0.569443,0.000000,332.987230
29,0.209897,0.209897,0.000000,0.583513,0.583513,0.000000,327.774324
30,0.207337,0.207337,0.000000,0.595530,0.595530,0.000000,333.650011
