epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.417182,0.000000,0.417182,0.023837,0.000000,0.023837,2.185926,1.510596,0.100000,0.448527
2,0.191289,0.000000,0.191289,0.015952,0.000000,0.015952,2.185926,1.235747,0.100000,0.437227
3,0.135145,0.000000,0.135145,0.013635,0.000000,0.013635,2.185926,1.142480,0.100000,0.441979
4,0.114168,0.000000,0.114168,0.012456,0.000000,0.012456,2.185926,1.091980,0.100000,0.445495
5,0.100901,0.000000,0.100901,0.011685,0.000000,0.011685,2.185926,1.057656,0.100000,0.443900
6,0.091684,0.000000,0.091684,0.011239,0.000000,0.011239,2.185926,1.037281,0.100000,0.451150
7,0.085843,0.000000,0.085843,0.011050,0.000000,0.011050,2.185926,1.028509,0.100000,0.444704
8,0.082442,0.000000,0.082442,0.010984,0.000000,0.010984,2.185926,1.025453,0.100000,0.461129
9,0.080464,0.000000,0.080464,0.010959,0.000000,0.010959,2.185926,1.024264,0.100000,0.449017
10,0.079298,0.000000,0.079298,0.010946,0.000000,0.010946,2.185926,1.023650,0.100000,0.449038
11,0.078564,0.000000,0.078564,0.010943,0.000000,0.010943,2.185926,1.023517,0.100000,0.449105
12,0.078085,0.000000,0.078085,0.010942,0.000000,0.010942,2.185926,1.023457,0.100000,0.448876
13,0.077735,0.000000,0.077735,0.010939,0.000000,0.010939,2.185926,1.023320,0.100000,0.448619
14,0.077469,0.000000,0.077469,0.010935,0.000000,0.010935,2.185926,1.023136,0.100000,0.530497
15,0.077263,0.000000,0.077263,0.010931,0.000000,0.010931,2.185926,1.022976,0.100000,0.448941
16,0.077093,0.000000,0.077093,0.010928,0.000000,0.010928,2.185926,1.022815,0.100000,0.493232
17,0.076947,0.000000,0.076947,0.010924,0.000000,0.010924,2.185926,1.022626,0.100000,0.656955
18,0.076815,0.000000,0.076815,0.010919,0.000000,0.010919,2.185926,1.022414,0.100000,0.644743
19,0.076694,0.000000,0.076694,0.010915,0.000000,0.010915,2.185926,1.022185,0.100000,0.645251
20,0.076586,0.000000,0.076586,0.010910,0.000000,0.010910,2.185926,1.021961,0.100000,0.647602
21,0.076490,0.000000,0.076490,0.010907,0.000000,0.010907,2.185926,1.021810,0.100000,0.662584
22,0.076404,0.000000,0.076404,0.010905,0.000000,0.010905,2.185926,1.021725,0.100000,0.649697
23,0.076327,0.000000,0.076327,0.010903,0.000000,0.010903,2.185926,1.021635,0.100000,0.646253
24,0.076254,0.000000,0.076254,0.010900,0.000000,0.010900,2.185926,1.021519,0.100000,0.648012
25,0.076178,0.000000,0.076178,0.010896,0.000000,0.010896,2.185926,1.021331,0.100000,0.555181
26,0.076099,0.000000,0.076099,0.010891,0.000000,0.010891,2.185926,1.021058,0.100000,0.451616
27,0.076018,0.000000,0.076018,0.010884,0.000000,0.010884,2.185926,1.020732,0.100000,0.593466
28,0.075934,0.000000,0.075934,0.010877,0.000000,0.010877,2.185926,1.020408,0.100000,0.635173
29,0.075850,0.000000,0.075850,0.010870,0.000000,0.010870,2.185926,1.020084,0.100000,0.634671
30,0.075767,0.000000,0.075767,0.010863,0.000000,0.010863,2.185926,1.019771,0.100000,0.632967
31,0.075684,0.000000,0.075684,0.010857,0.000000,0.010857,2.185926,1.019474,0.100000,0.631527
32,0.075601,0.000000,0.075601,0.010851,0.000000,0.010851,2.185926,1.019189,0.100000,0.643972
33,0.075517,0.000000,0.075517,0.010845,0.000000,0.010845,2.185926,1.018924,0.100000,0.600465
34,0.075432,0.000000,0.075432,0.010839,0.000000,0.010839,2.185926,1.018658,0.100000,0.456157
35,0.075345,0.000000,0.075345,0.010834,0.000000,0.010834,2.185926,1.018406,0.100000,0.456082
36,0.075255,0.000000,0.075255,0.010828,0.000000,0.010828,2.185926,1.018146,0.100000,0.455509
37,0.075163,0.000000,0.075163,0.010823,0.000000,0.010823,2.185926,1.017891,0.100000,0.452888
38,0.075070,0.000000,0.075070,0.010817,0.000000,0.010817,2.185926,1.017621,0.100000,0.456219
39,0.074975,0.000000,0.074975,0.010811,0.000000,0.010811,2.185926,1.017331,0.100000,0.449960
40,0.074879,0.000000,0.074879,0.010804,0.000000,0.010804,2.185926,1.017016,0.100000,0.450862
41,0.074780,0.000000,0.074780,0.010797,0.000000,0.010797,2.185926,1.016672,0.100000,0.449990
42,0.074680,0.000000,0.074680,0.010789,0.000000,0.010789,2.185926,1.016299,0.100000,0.452783
43,0.074577,0.000000,0.074577,0.010781,0.000000,0.010781,2.185926,1.015890,0.100000,0.449842
44,0.074473,0.000000,0.074473,0.010772,0.000000,0.010772,2.185926,1.015488,0.100000,0.450867
45,0.074366,0.000000,0.074366,0.010764,0.000000,0.010764,2.185926,1.015099,0.100000,0.450439
46,0.074259,0.000000,0.074259,0.010756,0.000000,0.010756,2.185926,1.014710,0.100000,0.503776
47,0.074151,0.000000,0.074151,0.010748,0.000000,0.010748,2.185926,1.014355,0.100000,0.451341
48,0.074042,0.000000,0.074042,0.010740,0.000000,0.010740,2.185926,1.013999,0.100000,0.451750
49,0.073932,0.000000,0.073932,0.010733,0.000000,0.010733,2.185926,1.013640,0.100000,0.452574
50,0.073821,0.000000,0.073821,0.010725,0.000000,0.010725,2.185926,1.013274,0.100000,0.452658
