epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.004290,0.000000,0.004290,0.000550,0.000000,0.000550,1.085179,0.922994,0.100000,185.646854
2,0.004072,0.000000,0.004072,0.000549,0.000000,0.000549,1.085179,0.922804,0.100000,164.441287
3,0.004066,0.000000,0.004066,0.000549,0.000000,0.000549,1.085179,0.922099,0.100000,167.360757
4,0.004061,0.000000,0.004061,0.000549,0.000000,0.000549,1.085179,0.920805,0.100000,167.713424
5,0.004053,0.000000,0.004053,0.000549,0.000000,0.000549,1.085179,0.920135,0.100000,171.672787
6,0.004044,0.000000,0.004044,0.000548,0.000000,0.000548,1.085179,0.918645,0.100000,170.326330
7,0.004033,0.000000,0.004033,0.000547,0.000000,0.000547,1.085179,0.916317,0.100000,202.556536
8,0.004023,0.000000,0.004023,0.000547,0.000000,0.000547,1.085179,0.915032,0.100000,219.031042
9,0.004015,0.000000,0.004015,0.000546,0.000000,0.000546,1.085179,0.913200,0.100000,182.347094
10,0.004002,0.000000,0.004002,0.000544,0.000000,0.000544,1.085179,0.910748,0.100000,184.897709
11,0.003981,0.000000,0.003981,0.000543,0.000000,0.000543,1.085179,0.909480,0.100000,194.789081
12,0.003960,0.000000,0.003960,0.000541,0.000000,0.000541,1.085179,0.906298,0.100000,192.433159
13,0.003933,0.000000,0.003933,0.000539,0.000000,0.000539,1.085179,0.903291,0.100000,199.733083
14,0.003908,0.000000,0.003908,0.000538,0.000000,0.000538,1.085179,0.901045,0.100000,192.621253
15,0.003877,0.000000,0.003877,0.000536,0.000000,0.000536,1.085179,0.898804,0.100000,204.984885
16,0.003851,0.000000,0.003851,0.000535,0.000000,0.000535,1.085179,0.896617,0.100000,214.490283
17,0.003822,0.000000,0.003822,0.000534,0.000000,0.000534,1.085179,0.895068,0.100000,202.188769
18,0.003796,0.000000,0.003796,0.000532,0.000000,0.000532,1.085179,0.893494,0.100000,200.121246
19,0.003768,0.000000,0.003768,0.000531,0.000000,0.000531,1.085179,0.892196,0.100000,271.987489
20,0.003742,0.000000,0.003742,0.000530,0.000000,0.000530,1.085179,0.891229,0.100000,292.552672
