epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,9.507363,9.507363,0.000000,4.741730,4.741730,0.000000,136.461555
2,4.983197,4.983197,0.000000,2.248186,2.248186,0.000000,136.758845
3,2.653819,2.653819,0.000000,1.111185,1.111185,0.000000,147.837208
4,2.109651,2.109651,0.000000,1.086111,1.086111,0.000000,140.883286
5,1.418377,1.418377,0.000000,0.611178,0.611178,0.000000,149.415155
6,0.812639,0.812639,0.000000,0.447827,0.447827,0.000000,142.802941
7,0.508730,0.508730,0.000000,0.418940,0.418940,0.000000,143.512055
8,0.356251,0.356251,0.000000,0.442032,0.442032,0.000000,142.688046
9,0.279746,0.279746,0.000000,0.480238,0.480238,0.000000,144.129714
10,0.241358,0.241358,0.000000,0.518262,0.518262,0.000000,151.092001
