epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.001429,0.001429,0.000000,0.000183,0.000183,0.000000,0.903703,1.014227,0.500000,307.427487
2,0.001358,0.001358,0.000000,0.000182,0.000182,0.000000,0.900286,1.014227,0.500000,294.543740
3,0.001345,0.001345,0.000000,0.000181,0.000181,0.000000,0.899563,1.014227,0.500000,289.605454
4,0.001337,0.001337,0.000000,0.000181,0.000181,0.000000,0.899803,1.014227,0.500000,296.723644
5,0.001330,0.001330,0.000000,0.000182,0.000182,0.000000,0.901135,1.014227,0.500000,300.867598
6,0.001323,0.001323,0.000000,0.000183,0.000183,0.000000,0.903093,1.014227,0.500000,312.357489
7,0.001315,0.001315,0.000000,0.000183,0.000183,0.000000,0.904745,1.014227,0.500000,296.415545
8,0.001308,0.001308,0.000000,0.000184,0.000184,0.000000,0.905913,1.014227,0.500000,295.011476
9,0.001302,0.001302,0.000000,0.000184,0.000184,0.000000,0.906704,1.014227,0.500000,284.232504
10,0.001296,0.001296,0.000000,0.000184,0.000184,0.000000,0.907422,1.014227,0.500000,320.727131
11,0.001291,0.001291,0.000000,0.000185,0.000185,0.000000,0.908057,1.014227,0.500000,330.906979
12,0.001287,0.001287,0.000000,0.000185,0.000185,0.000000,0.908661,1.014227,0.500000,381.283261
13,0.001283,0.001283,0.000000,0.000185,0.000185,0.000000,0.909241,1.014227,0.500000,336.646155
14,0.001279,0.001279,0.000000,0.000185,0.000185,0.000000,0.909890,1.014227,0.500000,302.534935
15,0.001275,0.001275,0.000000,0.000186,0.000186,0.000000,0.910627,1.014227,0.500000,280.827796
16,0.001272,0.001272,0.000000,0.000186,0.000186,0.000000,0.911296,1.014227,0.500000,259.558119
17,0.001269,0.001269,0.000000,0.000186,0.000186,0.000000,0.912031,1.014227,0.500000,253.753569
18,0.001266,0.001266,0.000000,0.000187,0.000187,0.000000,0.912689,1.014227,0.500000,258.954842
19,0.001263,0.001263,0.000000,0.000187,0.000187,0.000000,0.913414,1.014227,0.500000,274.102182
20,0.001260,0.001260,0.000000,0.000187,0.000187,0.000000,0.914006,1.014227,0.500000,261.594647
21,0.001257,0.001257,0.000000,0.000187,0.000187,0.000000,0.914487,1.014227,0.500000,265.733262
22,0.001255,0.001255,0.000000,0.000188,0.000188,0.000000,0.915052,1.014227,0.500000,247.555956
23,0.001252,0.001252,0.000000,0.000188,0.000188,0.000000,0.915528,1.014227,0.500000,255.305702
24,0.001250,0.001250,0.000000,0.000188,0.000188,0.000000,0.915897,1.014227,0.500000,265.097557
25,0.001247,0.001247,0.000000,0.000188,0.000188,0.000000,0.916309,1.014227,0.500000,257.530170
26,0.001245,0.001245,0.000000,0.000188,0.000188,0.000000,0.916625,1.014227,0.500000,254.678403
27,0.001243,0.001243,0.000000,0.000188,0.000188,0.000000,0.916939,1.014227,0.500000,260.683448
28,0.001240,0.001240,0.000000,0.000188,0.000188,0.000000,0.917203,1.014227,0.500000,260.687484
29,0.001238,0.001238,0.000000,0.000189,0.000189,0.000000,0.917435,1.014227,0.500000,235.567255
30,0.001236,0.001236,0.000000,0.000189,0.000189,0.000000,0.917737,1.014227,0.500000,261.461939
