epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.003760,0.000000,0.003760,0.000515,0.000000,0.000515,1.031002,0.972038,0.010000,181.630007
2,0.003720,0.000000,0.003720,0.000515,0.000000,0.000515,1.031002,0.971809,0.010000,180.320125
3,0.003717,0.000000,0.003717,0.000515,0.000000,0.000515,1.031002,0.971409,0.010000,176.593241
4,0.003715,0.000000,0.003715,0.000515,0.000000,0.000515,1.031002,0.971344,0.010000,172.996770
5,0.003712,0.000000,0.003712,0.000515,0.000000,0.000515,1.031002,0.971007,0.010000,180.335190
6,0.003708,0.000000,0.003708,0.000515,0.000000,0.000515,1.031002,0.970573,0.010000,192.533182
7,0.003704,0.000000,0.003704,0.000514,0.000000,0.000514,1.031002,0.969956,0.010000,200.371911
8,0.003698,0.000000,0.003698,0.000514,0.000000,0.000514,1.031002,0.969511,0.010000,200.247806
9,0.003691,0.000000,0.003691,0.000514,0.000000,0.000514,1.031002,0.968851,0.010000,197.742599
10,0.003684,0.000000,0.003684,0.000514,0.000000,0.000514,1.031002,0.968004,0.010000,195.439412
11,0.003675,0.000000,0.003675,0.000513,0.000000,0.000513,1.031002,0.967230,0.010000,206.404870
12,0.003665,0.000000,0.003665,0.000512,0.000000,0.000512,1.031002,0.966318,0.010000,201.008813
13,0.003654,0.000000,0.003654,0.000512,0.000000,0.000512,1.031002,0.965376,0.010000,193.943921
14,0.003643,0.000000,0.003643,0.000511,0.000000,0.000511,1.031002,0.964380,0.010000,203.423975
15,0.003631,0.000000,0.003631,0.000510,0.000000,0.000510,1.031002,0.963311,0.010000,201.147809
16,0.003619,0.000000,0.003619,0.000509,0.000000,0.000509,1.031002,0.962171,0.010000,201.355204
17,0.003606,0.000000,0.003606,0.000508,0.000000,0.000508,1.031002,0.961015,0.010000,195.942745
18,0.003593,0.000000,0.003593,0.000507,0.000000,0.000507,1.031002,0.959753,0.010000,201.616565
19,0.003581,0.000000,0.003581,0.000506,0.000000,0.000506,1.031002,0.958507,0.010000,194.765982
20,0.003568,0.000000,0.003568,0.000505,0.000000,0.000505,1.031002,0.957316,0.010000,204.883050
21,0.003556,0.000000,0.003556,0.000504,0.000000,0.000504,1.031002,0.956061,0.010000,201.105260
22,0.003544,0.000000,0.003544,0.000503,0.000000,0.000503,1.031002,0.955030,0.010000,196.965962
23,0.003532,0.000000,0.003532,0.000501,0.000000,0.000501,1.031002,0.953890,0.010000,190.605018
24,0.003521,0.000000,0.003521,0.000500,0.000000,0.000500,1.031002,0.952816,0.010000,199.178172
25,0.003510,0.000000,0.003510,0.000499,0.000000,0.000499,1.031002,0.951767,0.010000,197.591256
26,0.003499,0.000000,0.003499,0.000498,0.000000,0.000498,1.031002,0.950828,0.010000,194.429263
27,0.003489,0.000000,0.003489,0.000497,0.000000,0.000497,1.031002,0.949920,0.010000,196.960384
28,0.003479,0.000000,0.003479,0.000496,0.000000,0.000496,1.031002,0.949003,0.010000,188.746960
29,0.003469,0.000000,0.003469,0.000495,0.000000,0.000495,1.031002,0.948191,0.010000,199.923504
30,0.003460,0.000000,0.003460,0.000494,0.000000,0.000494,1.031002,0.947376,0.010000,192.860761
