epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,12.378065,12.378065,0.000000,9.258424,9.258424,0.000000,165.572324
2,11.870109,11.870109,0.000000,8.830764,8.830764,0.000000,161.701517
3,11.383010,11.383010,0.000000,8.422462,8.422462,0.000000,178.251762
4,10.916248,10.916248,0.000000,8.032593,8.032593,0.000000,159.746867
5,10.468971,10.468971,0.000000,7.660386,7.660386,0.000000,163.754891
6,10.040368,10.040368,0.000000,7.305078,7.305078,0.000000,164.827105
7,9.629655,9.629655,0.000000,6.965930,6.965930,0.000000,171.090250
8,9.236089,9.236089,0.000000,6.642222,6.642222,0.000000,175.598056
9,8.858953,8.858953,0.000000,6.333328,6.333328,0.000000,173.267723
10,8.497560,8.497560,0.000000,6.038542,6.038542,0.000000,172.411902
11,8.151256,8.151256,0.000000,5.757297,5.757297,0.000000,169.695103
12,7.819408,7.819408,0.000000,5.488973,5.488973,0.000000,167.701366
13,7.501414,7.501414,0.000000,5.233006,5.233006,0.000000,164.103124
14,7.196694,7.196694,0.000000,4.988867,4.988867,0.000000,169.552298
15,6.904697,6.904697,0.000000,4.756032,4.756032,0.000000,170.313421
16,6.624889,6.624889,0.000000,4.534014,4.534014,0.000000,163.955960
17,6.356759,6.356759,0.000000,4.322352,4.322352,0.000000,169.785730
18,6.099825,6.099825,0.000000,4.120545,4.120545,0.000000,173.640161
19,5.853618,5.853618,0.000000,3.928187,3.928187,0.000000,174.357048
20,5.617689,5.617689,0.000000,3.744841,3.744841,0.000000,166.256720
21,5.391606,5.391606,0.000000,3.570147,3.570147,0.000000,171.584558
22,5.174963,5.174963,0.000000,3.403989,3.403989,0.000000,166.833048
23,4.967366,4.967366,0.000000,3.245473,3.245473,0.000000,166.602160
24,4.768436,4.768436,0.000000,3.094507,3.094507,0.000000,171.174472
25,4.577807,4.577807,0.000000,2.950721,2.950721,0.000000,166.111080
26,4.395137,4.395137,0.000000,2.813849,2.813849,0.000000,168.138127
27,4.220097,4.220097,0.000000,2.683539,2.683539,0.000000,170.136856
28,4.052361,4.052361,0.000000,2.559538,2.559538,0.000000,165.595173
29,3.891625,3.891625,0.000000,2.441511,2.441511,0.000000,167.390488
30,3.737601,3.737601,0.000000,2.329247,2.329247,0.000000,167.425227
