epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,139759.984375,139759.984375,0.000000,0.001505,0.001505,0.000000,2.590448,0.982545,0.500000,225.423522
2,0.011140,0.011140,0.000000,0.001393,0.001393,0.000000,2.491775,0.982545,0.500000,208.781442
3,0.010243,0.010243,0.000000,0.001277,0.001277,0.000000,2.386225,0.982545,0.500000,204.681001
4,0.009316,0.009316,0.000000,0.001156,0.001156,0.000000,2.270493,0.982545,0.500000,211.281215
5,0.008361,0.008361,0.000000,0.001033,0.001033,0.000000,2.146554,0.982545,0.500000,221.092404
6,0.007399,0.007399,0.000000,0.000910,0.000910,0.000000,2.014636,0.982545,0.500000,203.082544
7,0.006455,0.006455,0.000000,0.000791,0.000791,0.000000,1.878618,0.982545,0.500000,204.226067
8,0.005553,0.005553,0.000000,0.000679,0.000679,0.000000,1.739844,0.982545,0.500000,222.409083
9,0.004717,0.004717,0.000000,0.000576,0.000576,0.000000,1.603261,0.982545,0.500000,207.194904
10,0.003967,0.003967,0.000000,0.000485,0.000485,0.000000,1.470879,0.982545,0.500000,206.819049
11,0.003316,0.003316,0.000000,0.000408,0.000408,0.000000,1.348575,0.982545,0.500000,201.234266
12,0.002773,0.002773,0.000000,0.000344,0.000344,0.000000,1.238068,0.982545,0.500000,203.325669
13,0.002340,0.002340,0.000000,0.000294,0.000294,0.000000,1.145231,0.982545,0.500000,204.769683
14,0.002012,0.002012,0.000000,0.000257,0.000257,0.000000,1.069806,0.982545,0.500000,208.186147
15,0.001777,0.001777,0.000000,0.000231,0.000231,0.000000,1.014685,0.982545,0.500000,211.744350
16,0.001621,0.001621,0.000000,0.000214,0.000214,0.000000,0.975676,0.982545,0.500000,209.259435
17,0.001523,0.001523,0.000000,0.000204,0.000204,0.000000,0.952245,0.982545,0.500000,206.524735
18,0.001469,0.001469,0.000000,0.000198,0.000198,0.000000,0.937524,0.982545,0.500000,202.947299
19,0.001441,0.001441,0.000000,0.000195,0.000195,0.000000,0.931056,0.982545,0.500000,223.818622
20,0.001428,0.001428,0.000000,0.000193,0.000193,0.000000,0.926748,0.982545,0.500000,209.423131
21,0.001424,0.001424,0.000000,0.000193,0.000193,0.000000,0.925987,0.982545,0.500000,202.743745
22,0.001423,0.001423,0.000000,0.000192,0.000192,0.000000,0.924854,0.982545,0.500000,209.421908
23,0.001424,0.001424,0.000000,0.000193,0.000193,0.000000,0.925703,0.982545,0.500000,201.145173
24,0.001425,0.001425,0.000000,0.000193,0.000193,0.000000,0.925169,0.982545,0.500000,207.000719
25,0.001427,0.001427,0.000000,0.000193,0.000193,0.000000,0.926266,0.982545,0.500000,209.090321
26,0.001428,0.001428,0.000000,0.000193,0.000193,0.000000,0.926048,0.982545,0.500000,213.772450
27,0.001430,0.001430,0.000000,0.000193,0.000193,0.000000,0.927356,0.982545,0.500000,203.875595
28,0.001432,0.001432,0.000000,0.000193,0.000193,0.000000,0.927081,0.982545,0.500000,213.340890
29,0.001434,0.001434,0.000000,0.000194,0.000194,0.000000,0.928479,0.982545,0.500000,214.406902
30,0.001437,0.001437,0.000000,0.000194,0.000194,0.000000,0.928188,0.982545,0.500000,214.628146
31,0.001439,0.001439,0.000000,0.000194,0.000194,0.000000,0.929464,0.982545,0.500000,240.660568
32,0.001441,0.001441,0.000000,0.000194,0.000194,0.000000,0.929293,0.982545,0.500000,272.871676
33,0.001443,0.001443,0.000000,0.000195,0.000195,0.000000,0.930561,0.982545,0.500000,276.704259
34,0.001446,0.001446,0.000000,0.000195,0.000195,0.000000,0.930473,0.982545,0.500000,283.184221
35,0.001448,0.001448,0.000000,0.000195,0.000195,0.000000,0.931946,0.982545,0.500000,281.952593
