epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.121106,0.000000,0.121106,0.012371,0.000000,0.012371,1.373770,1.088252,0.100000,0.563147
2,0.092173,0.000000,0.092173,0.011074,0.000000,0.011074,1.373770,1.029643,0.100000,0.575646
3,0.081484,0.000000,0.081484,0.010981,0.000000,0.010981,1.373770,1.025306,0.100000,0.533673
4,0.079061,0.000000,0.079061,0.010969,0.000000,0.010969,1.373770,1.024750,0.100000,0.484888
5,0.078205,0.000000,0.078205,0.010969,0.000000,0.010969,1.373770,1.024718,0.100000,0.494750
6,0.077759,0.000000,0.077759,0.010971,0.000000,0.010971,1.373770,1.024802,0.100000,0.462695
7,0.077512,0.000000,0.077512,0.010971,0.000000,0.010971,1.373770,1.024804,0.100000,0.448958
8,0.077354,0.000000,0.077354,0.010970,0.000000,0.010970,1.373770,1.024777,0.100000,0.487564
9,0.077243,0.000000,0.077243,0.010969,0.000000,0.010969,1.373770,1.024754,0.100000,0.561649
10,0.077155,0.000000,0.077155,0.010969,0.000000,0.010969,1.373770,1.024722,0.100000,0.529543
11,0.077086,0.000000,0.077086,0.010968,0.000000,0.010968,1.373770,1.024687,0.100000,0.545070
12,0.077031,0.000000,0.077031,0.010967,0.000000,0.010967,1.373770,1.024653,0.100000,0.666767
13,0.076985,0.000000,0.076985,0.010967,0.000000,0.010967,1.373770,1.024619,0.100000,0.531730
14,0.076945,0.000000,0.076945,0.010966,0.000000,0.010966,1.373770,1.024587,0.100000,0.651098
15,0.076913,0.000000,0.076913,0.010965,0.000000,0.010965,1.373770,1.024555,0.100000,0.495681
16,0.076888,0.000000,0.076888,0.010965,0.000000,0.010965,1.373770,1.024521,0.100000,0.497462
17,0.076868,0.000000,0.076868,0.010964,0.000000,0.010964,1.373770,1.024487,0.100000,0.777876
18,0.076850,0.000000,0.076850,0.010963,0.000000,0.010963,1.373770,1.024453,0.100000,0.703648
19,0.076833,0.000000,0.076833,0.010962,0.000000,0.010962,1.373770,1.024418,0.100000,0.494185
20,0.076817,0.000000,0.076817,0.010962,0.000000,0.010962,1.373770,1.024382,0.100000,0.507096
21,0.076802,0.000000,0.076802,0.010961,0.000000,0.010961,1.373770,1.024346,0.100000,0.538179
22,0.076788,0.000000,0.076788,0.010960,0.000000,0.010960,1.373770,1.024309,0.100000,0.491021
23,0.076776,0.000000,0.076776,0.010959,0.000000,0.010959,1.373770,1.024273,0.100000,0.496396
24,0.076764,0.000000,0.076764,0.010958,0.000000,0.010958,1.373770,1.024236,0.100000,0.445133
25,0.076753,0.000000,0.076753,0.010958,0.000000,0.010958,1.373770,1.024199,0.100000,0.442155
26,0.076742,0.000000,0.076742,0.010957,0.000000,0.010957,1.373770,1.024161,0.100000,0.446949
27,0.076731,0.000000,0.076731,0.010956,0.000000,0.010956,1.373770,1.024123,0.100000,0.566696
28,0.076721,0.000000,0.076721,0.010955,0.000000,0.010955,1.373770,1.024085,0.100000,0.750077
29,0.076711,0.000000,0.076711,0.010954,0.000000,0.010954,1.373770,1.024047,0.100000,0.673125
30,0.076701,0.000000,0.076701,0.010954,0.000000,0.010954,1.373770,1.024009,0.100000,0.471868
31,0.076691,0.000000,0.076691,0.010953,0.000000,0.010953,1.373770,1.023970,0.100000,0.585529
32,0.076682,0.000000,0.076682,0.010952,0.000000,0.010952,1.373770,1.023932,0.100000,0.551074
33,0.076672,0.000000,0.076672,0.010951,0.000000,0.010951,1.373770,1.023893,0.100000,0.523476
34,0.076662,0.000000,0.076662,0.010950,0.000000,0.010950,1.373770,1.023854,0.100000,0.489534
35,0.076653,0.000000,0.076653,0.010949,0.000000,0.010949,1.373770,1.023815,0.100000,0.482253
36,0.076643,0.000000,0.076643,0.010949,0.000000,0.010949,1.373770,1.023776,0.100000,0.451324
37,0.076634,0.000000,0.076634,0.010948,0.000000,0.010948,1.373770,1.023736,0.100000,0.462329
38,0.076624,0.000000,0.076624,0.010947,0.000000,0.010947,1.373770,1.023697,0.100000,0.494123
39,0.076615,0.000000,0.076615,0.010946,0.000000,0.010946,1.373770,1.023658,0.100000,0.508427
40,0.076606,0.000000,0.076606,0.010945,0.000000,0.010945,1.373770,1.023618,0.100000,0.503420
41,0.076596,0.000000,0.076596,0.010944,0.000000,0.010944,1.373770,1.023579,0.100000,0.546522
42,0.076587,0.000000,0.076587,0.010944,0.000000,0.010944,1.373770,1.023540,0.100000,0.672852
43,0.076578,0.000000,0.076578,0.010943,0.000000,0.010943,1.373770,1.023500,0.100000,0.520477
44,0.076569,0.000000,0.076569,0.010942,0.000000,0.010942,1.373770,1.023460,0.100000,0.493127
45,0.076560,0.000000,0.076560,0.010941,0.000000,0.010941,1.373770,1.023421,0.100000,0.488261
46,0.076550,0.000000,0.076550,0.010940,0.000000,0.010940,1.373770,1.023381,0.100000,0.454507
47,0.076541,0.000000,0.076541,0.010939,0.000000,0.010939,1.373770,1.023342,0.100000,0.446347
48,0.076532,0.000000,0.076532,0.010938,0.000000,0.010938,1.373770,1.023303,0.100000,0.530862
49,0.076523,0.000000,0.076523,0.010938,0.000000,0.010938,1.373770,1.023263,0.100000,0.552297
50,0.076514,0.000000,0.076514,0.010937,0.000000,0.010937,1.373770,1.023224,0.100000,0.549135
