epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.076860,0.000000,0.076860,0.010952,0.000000,0.010952,1.063538,1.023950,0.010000,0.496223
2,0.076860,0.000000,0.076860,0.010952,0.000000,0.010952,1.063538,1.023933,0.010000,0.488630
3,0.076858,0.000000,0.076858,0.010951,0.000000,0.010951,1.063538,1.023911,0.010000,0.488886
4,0.076857,0.000000,0.076857,0.010951,0.000000,0.010951,1.063538,1.023885,0.010000,0.444550
5,0.076855,0.000000,0.076855,0.010950,0.000000,0.010950,1.063538,1.023855,0.010000,0.462161
6,0.076853,0.000000,0.076853,0.010950,0.000000,0.010950,1.063538,1.023822,0.010000,0.460826
7,0.076851,0.000000,0.076851,0.010949,0.000000,0.010949,1.063538,1.023786,0.010000,0.449925
8,0.076849,0.000000,0.076849,0.010948,0.000000,0.010948,1.063538,1.023747,0.010000,0.452326
9,0.076846,0.000000,0.076846,0.010947,0.000000,0.010947,1.063538,1.023706,0.010000,0.455297
10,0.076844,0.000000,0.076844,0.010946,0.000000,0.010946,1.063538,1.023663,0.010000,0.454754
11,0.076841,0.000000,0.076841,0.010945,0.000000,0.010945,1.063538,1.023618,0.010000,0.473400
12,0.076838,0.000000,0.076838,0.010944,0.000000,0.010944,1.063538,1.023571,0.010000,0.454236
13,0.076835,0.000000,0.076835,0.010943,0.000000,0.010943,1.063538,1.023522,0.010000,0.454891
14,0.076832,0.000000,0.076832,0.010942,0.000000,0.010942,1.063538,1.023472,0.010000,0.455410
15,0.076828,0.000000,0.076828,0.010941,0.000000,0.010941,1.063538,1.023420,0.010000,0.541377
16,0.076825,0.000000,0.076825,0.010940,0.000000,0.010940,1.063538,1.023368,0.010000,0.476541
17,0.076822,0.000000,0.076822,0.010939,0.000000,0.010939,1.063538,1.023315,0.010000,0.494708
18,0.076818,0.000000,0.076818,0.010938,0.000000,0.010938,1.063538,1.023261,0.010000,0.502206
19,0.076815,0.000000,0.076815,0.010936,0.000000,0.010936,1.063538,1.023206,0.010000,0.495309
20,0.076811,0.000000,0.076811,0.010935,0.000000,0.010935,1.063538,1.023150,0.010000,0.471140
21,0.076807,0.000000,0.076807,0.010934,0.000000,0.010934,1.063538,1.023094,0.010000,0.444841
22,0.076804,0.000000,0.076804,0.010933,0.000000,0.010933,1.063538,1.023037,0.010000,0.444608
23,0.076800,0.000000,0.076800,0.010932,0.000000,0.010932,1.063538,1.022980,0.010000,0.444662
24,0.076796,0.000000,0.076796,0.010930,0.000000,0.010930,1.063538,1.022922,0.010000,0.487228
25,0.076793,0.000000,0.076793,0.010929,0.000000,0.010929,1.063538,1.022864,0.010000,0.494898
26,0.076789,0.000000,0.076789,0.010928,0.000000,0.010928,1.063538,1.022806,0.010000,0.480626
27,0.076785,0.000000,0.076785,0.010927,0.000000,0.010927,1.063538,1.022748,0.010000,0.455338
28,0.076781,0.000000,0.076781,0.010925,0.000000,0.010925,1.063538,1.022689,0.010000,0.496631
29,0.076777,0.000000,0.076777,0.010924,0.000000,0.010924,1.063538,1.022630,0.010000,0.497304
30,0.076773,0.000000,0.076773,0.010923,0.000000,0.010923,1.063538,1.022571,0.010000,0.495639
31,0.076770,0.000000,0.076770,0.010922,0.000000,0.010922,1.063538,1.022512,0.010000,0.503746
32,0.076766,0.000000,0.076766,0.010920,0.000000,0.010920,1.063538,1.022453,0.010000,0.446316
33,0.076762,0.000000,0.076762,0.010919,0.000000,0.010919,1.063538,1.022394,0.010000,0.445621
34,0.076758,0.000000,0.076758,0.010918,0.000000,0.010918,1.063538,1.022334,0.010000,0.455481
35,0.076754,0.000000,0.076754,0.010916,0.000000,0.010916,1.063538,1.022275,0.010000,0.473535
36,0.076750,0.000000,0.076750,0.010915,0.000000,0.010915,1.063538,1.022216,0.010000,0.497963
37,0.076746,0.000000,0.076746,0.010914,0.000000,0.010914,1.063538,1.022156,0.010000,0.494393
38,0.076742,0.000000,0.076742,0.010913,0.000000,0.010913,1.063538,1.022097,0.010000,0.495010
39,0.076738,0.000000,0.076738,0.010911,0.000000,0.010911,1.063538,1.022038,0.010000,0.471354
40,0.076735,0.000000,0.076735,0.010910,0.000000,0.010910,1.063538,1.021979,0.010000,0.444433
41,0.076731,0.000000,0.076731,0.010909,0.000000,0.010909,1.063538,1.021920,0.010000,0.444161
42,0.076727,0.000000,0.076727,0.010908,0.000000,0.010908,1.063538,1.021861,0.010000,0.445074
43,0.076723,0.000000,0.076723,0.010906,0.000000,0.010906,1.063538,1.021802,0.010000,0.445030
44,0.076719,0.000000,0.076719,0.010905,0.000000,0.010905,1.063538,1.021743,0.010000,0.445320
45,0.076715,0.000000,0.076715,0.010904,0.000000,0.010904,1.063538,1.021685,0.010000,0.487099
46,0.076711,0.000000,0.076711,0.010903,0.000000,0.010903,1.063538,1.021626,0.010000,0.497687
47,0.076707,0.000000,0.076707,0.010901,0.000000,0.010901,1.063538,1.021567,0.010000,0.496600
48,0.076704,0.000000,0.076704,0.010900,0.000000,0.010900,1.063538,1.021509,0.010000,0.496376
49,0.076700,0.000000,0.076700,0.010899,0.000000,0.010899,1.063538,1.021451,0.010000,0.477701
50,0.076696,0.000000,0.076696,0.010898,0.000000,0.010898,1.063538,1.021393,0.010000,0.448167
