epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.001665,0.001665,0.000000,0.000199,0.000199,0.000000,0.943438,1.063635,0.100000,378.276419
2,0.001510,0.001510,0.000000,0.000194,0.000194,0.000000,0.931254,1.063635,0.100000,369.986056
3,0.001479,0.001479,0.000000,0.000191,0.000191,0.000000,0.923481,1.063635,0.100000,363.856008
4,0.001456,0.001456,0.000000,0.000189,0.000189,0.000000,0.917886,1.063635,0.100000,368.470525
5,0.001437,0.001437,0.000000,0.000187,0.000187,0.000000,0.913620,1.063635,0.100000,368.976403
6,0.001422,0.001422,0.000000,0.000186,0.000186,0.000000,0.910167,1.063635,0.100000,355.790554
7,0.001410,0.001410,0.000000,0.000185,0.000185,0.000000,0.907667,1.063635,0.100000,358.629058
8,0.001400,0.001400,0.000000,0.000184,0.000184,0.000000,0.905382,1.063635,0.100000,363.235965
9,0.001391,0.001391,0.000000,0.000183,0.000183,0.000000,0.903543,1.063635,0.100000,366.027835
10,0.001384,0.001384,0.000000,0.000182,0.000182,0.000000,0.902041,1.063635,0.100000,347.671197
11,0.001377,0.001377,0.000000,0.000182,0.000182,0.000000,0.900745,1.063635,0.100000,354.718656
12,0.001372,0.001372,0.000000,0.000181,0.000181,0.000000,0.899656,1.063635,0.100000,324.891673
13,0.001367,0.001367,0.000000,0.000181,0.000181,0.000000,0.898692,1.063635,0.100000,333.922570
14,0.001363,0.001363,0.000000,0.000180,0.000180,0.000000,0.897755,1.063635,0.100000,331.078805
15,0.001359,0.001359,0.000000,0.000180,0.000180,0.000000,0.897009,1.063635,0.100000,436.182731
16,0.001355,0.001355,0.000000,0.000180,0.000180,0.000000,0.896278,1.063635,0.100000,445.848475
17,0.001352,0.001352,0.000000,0.000180,0.000180,0.000000,0.895585,1.063635,0.100000,395.366048
18,0.001349,0.001349,0.000000,0.000179,0.000179,0.000000,0.894913,1.063635,0.100000,373.833946
19,0.001346,0.001346,0.000000,0.000179,0.000179,0.000000,0.894408,1.063635,0.100000,385.775713
20,0.001344,0.001344,0.000000,0.000179,0.000179,0.000000,0.893783,1.063635,0.100000,426.409376
21,0.001341,0.001341,0.000000,0.000179,0.000179,0.000000,0.893324,1.063635,0.100000,433.591648
22,0.001339,0.001339,0.000000,0.000179,0.000179,0.000000,0.892958,1.063635,0.100000,426.321719
23,0.001337,0.001337,0.000000,0.000178,0.000178,0.000000,0.892569,1.063635,0.100000,387.944212
24,0.001335,0.001335,0.000000,0.000178,0.000178,0.000000,0.892185,1.063635,0.100000,374.189727
25,0.001334,0.001334,0.000000,0.000178,0.000178,0.000000,0.891895,1.063635,0.100000,361.839970
26,0.001332,0.001332,0.000000,0.000178,0.000178,0.000000,0.891592,1.063635,0.100000,367.150975
27,0.001331,0.001331,0.000000,0.000178,0.000178,0.000000,0.891337,1.063635,0.100000,390.833897
28,0.001329,0.001329,0.000000,0.000178,0.000178,0.000000,0.891083,1.063635,0.100000,379.754769
29,0.001328,0.001328,0.000000,0.000178,0.000178,0.000000,0.890869,1.063635,0.100000,387.422667
30,0.001327,0.001327,0.000000,0.000178,0.000178,0.000000,0.890640,1.063635,0.100000,399.230732
