epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.063903,0.001433,0.000000,0.000468,0.000185,0.000000,0.907739,0.973619,0.500000,214.388359
2,0.001471,0.001386,0.000000,0.000239,0.000185,0.000000,0.907676,0.973619,0.500000,231.987801
3,0.001441,0.001386,0.000000,0.000239,0.000185,0.000000,0.907672,0.973619,0.500000,212.990736
4,0.001441,0.001386,0.000000,0.000239,0.000185,0.000000,0.907668,0.973619,0.500000,218.398983
5,0.001441,0.001386,0.000000,0.000239,0.000185,0.000000,0.907664,0.973619,0.500000,203.472662
6,0.001441,0.001386,0.000000,0.000239,0.000185,0.000000,0.907660,0.973619,0.500000,214.680477
7,0.001441,0.001386,0.000000,0.000239,0.000185,0.000000,0.907656,0.973619,0.500000,213.918282
8,0.001441,0.001386,0.000000,0.000239,0.000185,0.000000,0.907652,0.973619,0.500000,199.465009
9,0.001441,0.001386,0.000000,0.000239,0.000185,0.000000,0.907648,0.973619,0.500000,216.289071
10,0.001440,0.001386,0.000000,0.000239,0.000185,0.000000,0.907644,0.973619,0.500000,209.857633
11,0.001440,0.001386,0.000000,0.000239,0.000185,0.000000,0.907640,0.973619,0.500000,215.837693
12,0.001440,0.001386,0.000000,0.000239,0.000185,0.000000,0.907636,0.973619,0.500000,226.980691
13,0.001440,0.001386,0.000000,0.000239,0.000185,0.000000,0.907633,0.973619,0.500000,219.636847
14,0.001440,0.001386,0.000000,0.000239,0.000185,0.000000,0.907629,0.973619,0.500000,227.412045
15,0.001440,0.001386,0.000000,0.000239,0.000185,0.000000,0.907625,0.973619,0.500000,219.036178
