epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.091109,0.091109,0.000000,0.009126,0.009126,0.000000,1.190962,1.263137,0.100000,0.514477
2,0.068637,0.068637,0.000000,0.007669,0.007669,0.000000,1.091730,1.263137,0.100000,0.501618
3,0.057890,0.057890,0.000000,0.007320,0.007320,0.000000,1.066627,1.263137,0.100000,0.514722
4,0.054830,0.054830,0.000000,0.007285,0.007285,0.000000,1.064081,1.263137,0.100000,0.505857
5,0.054065,0.054065,0.000000,0.007278,0.007278,0.000000,1.063552,1.263137,0.100000,0.509030
6,0.053780,0.053780,0.000000,0.007274,0.007274,0.000000,1.063239,1.263137,0.100000,0.505049
7,0.053626,0.053626,0.000000,0.007272,0.007272,0.000000,1.063117,1.263137,0.100000,0.456359
8,0.053536,0.053536,0.000000,0.007271,0.007271,0.000000,1.063050,1.263137,0.100000,0.441580
9,0.053481,0.053481,0.000000,0.007271,0.007271,0.000000,1.063017,1.263137,0.100000,0.440901
10,0.053449,0.053449,0.000000,0.007270,0.007270,0.000000,1.062993,1.263137,0.100000,0.437531
11,0.053431,0.053431,0.000000,0.007270,0.007270,0.000000,1.062955,1.263137,0.100000,0.437247
12,0.053419,0.053419,0.000000,0.007270,0.007270,0.000000,1.062922,1.263137,0.100000,0.451204
13,0.053410,0.053410,0.000000,0.007269,0.007269,0.000000,1.062885,1.263137,0.100000,0.441817
14,0.053403,0.053403,0.000000,0.007269,0.007269,0.000000,1.062849,1.263137,0.100000,0.525884
15,0.053398,0.053398,0.000000,0.007268,0.007268,0.000000,1.062811,1.263137,0.100000,0.450302
16,0.053394,0.053394,0.000000,0.007267,0.007267,0.000000,1.062771,1.263137,0.100000,0.446033
17,0.053390,0.053390,0.000000,0.007267,0.007267,0.000000,1.062733,1.263137,0.100000,0.444272
18,0.053386,0.053386,0.000000,0.007266,0.007266,0.000000,1.062694,1.263137,0.100000,0.444760
19,0.053382,0.053382,0.000000,0.007266,0.007266,0.000000,1.062652,1.263137,0.100000,0.444659
20,0.053378,0.053378,0.000000,0.007265,0.007265,0.000000,1.062609,1.263137,0.100000,0.450719
21,0.053374,0.053374,0.000000,0.007265,0.007265,0.000000,1.062567,1.263137,0.100000,0.445833
22,0.053370,0.053370,0.000000,0.007264,0.007264,0.000000,1.062527,1.263137,0.100000,0.443445
23,0.053367,0.053367,0.000000,0.007264,0.007264,0.000000,1.062489,1.263137,0.100000,0.444744
24,0.053363,0.053363,0.000000,0.007263,0.007263,0.000000,1.062451,1.263137,0.100000,0.444165
25,0.053359,0.053359,0.000000,0.007263,0.007263,0.000000,1.062414,1.263137,0.100000,0.444585
26,0.053356,0.053356,0.000000,0.007262,0.007262,0.000000,1.062378,1.263137,0.100000,0.446534
27,0.053352,0.053352,0.000000,0.007262,0.007262,0.000000,1.062344,1.263137,0.100000,0.446844
28,0.053348,0.053348,0.000000,0.007261,0.007261,0.000000,1.062312,1.263137,0.100000,0.453994
29,0.053345,0.053345,0.000000,0.007261,0.007261,0.000000,1.062279,1.263137,0.100000,0.450350
30,0.053341,0.053341,0.000000,0.007260,0.007260,0.000000,1.062247,1.263137,0.100000,0.449824
31,0.053337,0.053337,0.000000,0.007260,0.007260,0.000000,1.062215,1.263137,0.100000,0.450486
32,0.053334,0.053334,0.000000,0.007259,0.007259,0.000000,1.062182,1.263137,0.100000,0.449960
33,0.053330,0.053330,0.000000,0.007259,0.007259,0.000000,1.062149,1.263137,0.100000,0.447186
34,0.053327,0.053327,0.000000,0.007258,0.007258,0.000000,1.062116,1.263137,0.100000,0.445386
35,0.053323,0.053323,0.000000,0.007258,0.007258,0.000000,1.062082,1.263137,0.100000,0.515693
36,0.053320,0.053320,0.000000,0.007258,0.007258,0.000000,1.062046,1.263137,0.100000,0.504936
37,0.053316,0.053316,0.000000,0.007257,0.007257,0.000000,1.062011,1.263137,0.100000,0.505200
38,0.053312,0.053312,0.000000,0.007257,0.007257,0.000000,1.061975,1.263137,0.100000,0.503852
39,0.053309,0.053309,0.000000,0.007256,0.007256,0.000000,1.061938,1.263137,0.100000,0.455034
40,0.053306,0.053306,0.000000,0.007256,0.007256,0.000000,1.061901,1.263137,0.100000,0.467179
41,0.053302,0.053302,0.000000,0.007255,0.007255,0.000000,1.061863,1.263137,0.100000,0.458075
42,0.053299,0.053299,0.000000,0.007255,0.007255,0.000000,1.061825,1.263137,0.100000,0.457295
43,0.053295,0.053295,0.000000,0.007254,0.007254,0.000000,1.061788,1.263137,0.100000,0.470182
44,0.053292,0.053292,0.000000,0.007253,0.007253,0.000000,1.061751,1.263137,0.100000,0.454284
45,0.053289,0.053289,0.000000,0.007253,0.007253,0.000000,1.061714,1.263137,0.100000,0.455304
46,0.053285,0.053285,0.000000,0.007252,0.007252,0.000000,1.061677,1.263137,0.100000,0.505133
47,0.053282,0.053282,0.000000,0.007252,0.007252,0.000000,1.061639,1.263137,0.100000,0.503513
48,0.053278,0.053278,0.000000,0.007251,0.007251,0.000000,1.061601,1.263137,0.100000,0.474058
49,0.053275,0.053275,0.000000,0.007251,0.007251,0.000000,1.061562,1.263137,0.100000,0.447935
50,0.053272,0.053272,0.000000,0.007250,0.007250,0.000000,1.061523,1.263137,0.100000,0.448385
