epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.222226,0.001526,0.000000,0.100275,0.000190,0.000000,0.919963,1.007465,0.100000,287.601907
2,0.055039,0.001398,0.000000,0.024490,0.000185,0.000000,0.908166,1.007465,0.100000,286.023979
3,0.014422,0.001376,0.000000,0.006118,0.000184,0.000000,0.906171,1.007465,0.100000,294.038695
4,0.004576,0.001372,0.000000,0.001664,0.000184,0.000000,0.905714,1.007465,0.100000,292.702337
5,0.002190,0.001371,0.000000,0.000584,0.000184,0.000000,0.905583,1.007465,0.100000,291.591652
6,0.001611,0.001371,0.000000,0.000323,0.000184,0.000000,0.905539,1.007465,0.100000,291.888677
7,0.001470,0.001371,0.000000,0.000259,0.000184,0.000000,0.905524,1.007465,0.100000,292.216807
8,0.001436,0.001371,0.000000,0.000244,0.000184,0.000000,0.905518,1.007465,0.100000,294.668825
9,0.001428,0.001371,0.000000,0.000240,0.000184,0.000000,0.905516,1.007465,0.100000,295.894753
10,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905515,1.007465,0.100000,288.939612
11,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905515,1.007465,0.100000,258.435725
12,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,263.247119
13,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,258.200411
14,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,249.967065
15,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,282.749346
16,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,302.781387
17,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,312.143650
18,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,302.163702
19,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,301.715911
20,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,300.475024
21,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,297.049486
22,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,293.619950
23,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,311.660409
24,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,295.598981
25,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,332.198387
26,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,333.499620
27,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,330.759002
28,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,322.706187
29,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,317.241978
30,0.001426,0.001371,0.000000,0.000239,0.000184,0.000000,0.905514,1.007465,0.100000,310.725053
