epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,6.803309,0.000000,6.803309,3.267643,0.000000,3.267643,195.422760
2,2.838377,0.000000,2.838377,1.383235,0.000000,1.383235,182.128225
3,1.338965,0.000000,1.338965,0.802460,0.000000,0.802460,189.175490
4,0.785158,0.000000,0.785158,0.655929,0.000000,0.655929,189.803636
5,0.579418,0.000000,0.579418,0.642096,0.000000,0.642096,191.183791
6,0.503285,0.000000,0.503285,0.660985,0.000000,0.660985,190.958268
7,0.473640,0.000000,0.473640,0.682888,0.000000,0.682888,189.702232
8,0.462071,0.000000,0.462071,0.700062,0.000000,0.700062,189.562789
9,0.457427,0.000000,0.457427,0.711733,0.000000,0.711733,200.657784
10,0.455517,0.000000,0.455517,0.719256,0.000000,0.719256,206.155244
11,0.454659,0.000000,0.454659,0.723475,0.000000,0.723475,193.378916
12,0.454338,0.000000,0.454338,0.726575,0.000000,0.726575,192.506277
13,0.454103,0.000000,0.454103,0.728314,0.000000,0.728314,187.545951
14,0.454028,0.000000,0.454028,0.729519,0.000000,0.729519,185.842204
15,0.453965,0.000000,0.453965,0.730245,0.000000,0.730245,186.763048
16,0.453851,0.000000,0.453851,0.730215,0.000000,0.730215,186.266678
17,0.453934,0.000000,0.453934,0.730655,0.000000,0.730655,185.514344
18,0.453914,0.000000,0.453914,0.730918,0.000000,0.730918,194.322569
19,0.453901,0.000000,0.453901,0.731075,0.000000,0.731075,204.989933
20,0.453885,0.000000,0.453885,0.731122,0.000000,0.731122,201.598618
21,0.453892,0.000000,0.453892,0.731198,0.000000,0.731198,199.835292
22,0.453888,0.000000,0.453888,0.731243,0.000000,0.731243,208.216113
23,0.453886,0.000000,0.453886,0.731265,0.000000,0.731265,199.198628
24,0.453891,0.000000,0.453891,0.731041,0.000000,0.731041,197.458803
25,0.453892,0.000000,0.453892,0.731107,0.000000,0.731107,189.602223
26,0.453893,0.000000,0.453893,0.731182,0.000000,0.731182,196.319164
27,0.453890,0.000000,0.453890,0.731227,0.000000,0.731227,196.603036
28,0.453887,0.000000,0.453887,0.731254,0.000000,0.731254,195.079364
29,0.453886,0.000000,0.453886,0.731271,0.000000,0.731271,207.703841
