epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.001685,0.001685,0.000000,0.000194,0.000194,0.000000,0.930279,1.142756,0.100000,443.157707
2,0.001475,0.001475,0.000000,0.000190,0.000190,0.000000,0.919875,1.142756,0.100000,445.579108
3,0.001447,0.001447,0.000000,0.000187,0.000187,0.000000,0.913034,1.142756,0.100000,409.450916
4,0.001425,0.001425,0.000000,0.000185,0.000185,0.000000,0.908012,1.142756,0.100000,396.456673
5,0.001407,0.001407,0.000000,0.000183,0.000183,0.000000,0.904053,1.142756,0.100000,415.548083
6,0.001393,0.001393,0.000000,0.000182,0.000182,0.000000,0.900981,1.142756,0.100000,445.441078
7,0.001381,0.001381,0.000000,0.000181,0.000181,0.000000,0.898429,1.142756,0.100000,447.026608
8,0.001371,0.001371,0.000000,0.000180,0.000180,0.000000,0.896364,1.142756,0.100000,423.057629
9,0.001362,0.001362,0.000000,0.000179,0.000179,0.000000,0.894661,1.142756,0.100000,409.878286
10,0.001355,0.001355,0.000000,0.000179,0.000179,0.000000,0.893148,1.142756,0.100000,376.685743
11,0.001349,0.001349,0.000000,0.000178,0.000178,0.000000,0.891817,1.142756,0.100000,370.227601
12,0.001343,0.001343,0.000000,0.000178,0.000178,0.000000,0.890634,1.142756,0.100000,384.192489
13,0.001338,0.001338,0.000000,0.000177,0.000177,0.000000,0.889613,1.142756,0.100000,414.739411
14,0.001334,0.001334,0.000000,0.000177,0.000177,0.000000,0.888682,1.142756,0.100000,411.783514
15,0.001330,0.001330,0.000000,0.000177,0.000177,0.000000,0.887889,1.142756,0.100000,413.528495
16,0.001326,0.001326,0.000000,0.000176,0.000176,0.000000,0.887177,1.142756,0.100000,358.020016
17,0.001323,0.001323,0.000000,0.000176,0.000176,0.000000,0.886425,1.142756,0.100000,344.250867
18,0.001320,0.001320,0.000000,0.000176,0.000176,0.000000,0.885827,1.142756,0.100000,336.115367
19,0.001317,0.001317,0.000000,0.000176,0.000176,0.000000,0.885324,1.142756,0.100000,323.759598
20,0.001315,0.001315,0.000000,0.000175,0.000175,0.000000,0.884869,1.142756,0.100000,329.563372
21,0.001313,0.001313,0.000000,0.000175,0.000175,0.000000,0.884468,1.142756,0.100000,343.015190
22,0.001311,0.001311,0.000000,0.000175,0.000175,0.000000,0.884067,1.142756,0.100000,338.792984
