epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,3.233023,3.233023,0.000000,0.426111,0.426111,0.000000,387.245350
2,0.241712,0.241712,0.000000,0.577698,0.577698,0.000000,385.814462
3,0.207652,0.207652,0.000000,0.613271,0.613271,0.000000,379.152581
4,0.210468,0.210468,0.000000,0.600012,0.600012,0.000000,380.460897
5,0.203712,0.203712,0.000000,0.632366,0.632366,0.000000,343.397050
6,0.202838,0.202838,0.000000,0.636955,0.636955,0.000000,367.832785
7,0.202791,0.202791,0.000000,0.636876,0.636876,0.000000,355.915312
8,0.202285,0.202285,0.000000,0.645572,0.645572,0.000000,380.528008
9,0.202251,0.202251,0.000000,0.646470,0.646470,0.000000,377.870347
10,0.202529,0.202529,0.000000,0.632040,0.632040,0.000000,377.581363
11,0.202322,0.202322,0.000000,0.645051,0.645051,0.000000,378.475409
12,0.202747,0.202747,0.000000,0.637161,0.637161,0.000000,387.217580
13,0.202283,0.202283,0.000000,0.645621,0.645621,0.000000,375.202768
14,0.202251,0.202251,0.000000,0.646501,0.646501,0.000000,385.179649
15,0.202250,0.202250,0.000000,0.646586,0.646586,0.000000,380.121862
16,0.202241,0.202241,0.000000,0.646557,0.646557,0.000000,349.214921
17,0.202241,0.202241,0.000000,0.646620,0.646620,0.000000,374.270798
18,0.202240,0.202240,0.000000,0.646700,0.646700,0.000000,377.984037
19,0.202241,0.202241,0.000000,0.646734,0.646734,0.000000,380.899991
20,0.202240,0.202240,0.000000,0.646785,0.646785,0.000000,384.857525
21,0.202240,0.202240,0.000000,0.646808,0.646808,0.000000,387.073009
22,0.202239,0.202239,0.000000,0.646838,0.646838,0.000000,392.454493
23,0.202239,0.202239,0.000000,0.646856,0.646856,0.000000,391.808412
24,0.202239,0.202239,0.000000,0.646871,0.646871,0.000000,384.661952
25,0.202238,0.202238,0.000000,0.646883,0.646883,0.000000,379.732596
26,0.202238,0.202238,0.000000,0.646893,0.646893,0.000000,381.579026
27,0.202239,0.202239,0.000000,0.646903,0.646903,0.000000,386.774840
28,0.202239,0.202239,0.000000,0.646911,0.646911,0.000000,378.007038
29,0.202239,0.202239,0.000000,0.646923,0.646923,0.000000,382.991085
30,0.202239,0.202239,0.000000,0.646925,0.646925,0.000000,378.962137
