epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.053621,0.053621,0.000000,0.004405,0.004405,0.000000,1.014455,1.335915,0.100000,3.656756
2,0.035597,0.035597,0.000000,0.004587,0.004587,0.000000,1.035356,1.335915,0.100000,3.283081
3,0.035432,0.035432,0.000000,0.004603,0.004603,0.000000,1.037184,1.335915,0.100000,3.243961
4,0.035393,0.035393,0.000000,0.004556,0.004556,0.000000,1.031765,1.335915,0.100000,3.400741
5,0.035287,0.035287,0.000000,0.004503,0.004503,0.000000,1.025738,1.335915,0.100000,3.172565
6,0.035203,0.035203,0.000000,0.004476,0.004476,0.000000,1.022676,1.335915,0.100000,3.289802
7,0.035116,0.035116,0.000000,0.004460,0.004460,0.000000,1.020820,1.335915,0.100000,3.350337
8,0.035012,0.035012,0.000000,0.004441,0.004441,0.000000,1.018621,1.335915,0.100000,3.264891
9,0.034889,0.034889,0.000000,0.004405,0.004405,0.000000,1.014494,1.335915,0.100000,3.193579
10,0.034781,0.034781,0.000000,0.004380,0.004380,0.000000,1.011589,1.335915,0.100000,3.209864
11,0.034677,0.034677,0.000000,0.004361,0.004361,0.000000,1.009333,1.335915,0.100000,3.330115
12,0.034567,0.034567,0.000000,0.004347,0.004347,0.000000,1.007772,1.335915,0.100000,3.145608
13,0.034451,0.034451,0.000000,0.004329,0.004329,0.000000,1.005680,1.335915,0.100000,3.209655
14,0.034323,0.034323,0.000000,0.004306,0.004306,0.000000,1.003032,1.335915,0.100000,3.270063
15,0.034202,0.034202,0.000000,0.004284,0.004284,0.000000,1.000397,1.335915,0.100000,3.309250
16,0.034085,0.034085,0.000000,0.004266,0.004266,0.000000,0.998273,1.335915,0.100000,3.357044
17,0.033964,0.033964,0.000000,0.004252,0.004252,0.000000,0.996618,1.335915,0.100000,3.307904
18,0.033843,0.033843,0.000000,0.004238,0.004238,0.000000,0.994953,1.335915,0.100000,3.357842
19,0.033722,0.033722,0.000000,0.004222,0.004222,0.000000,0.993071,1.335915,0.100000,3.244559
20,0.033600,0.033600,0.000000,0.004203,0.004203,0.000000,0.990887,1.335915,0.100000,3.504526
21,0.033478,0.033478,0.000000,0.004187,0.004187,0.000000,0.989008,1.335915,0.100000,3.341528
22,0.033356,0.033356,0.000000,0.004168,0.004168,0.000000,0.986695,1.335915,0.100000,3.347050
23,0.033240,0.033240,0.000000,0.004152,0.004152,0.000000,0.984835,1.335915,0.100000,3.206279
24,0.033129,0.033129,0.000000,0.004140,0.004140,0.000000,0.983326,1.335915,0.100000,3.192941
25,0.033018,0.033018,0.000000,0.004127,0.004127,0.000000,0.981790,1.335915,0.100000,3.208812
26,0.032909,0.032909,0.000000,0.004111,0.004111,0.000000,0.979966,1.335915,0.100000,3.191465
27,0.032801,0.032801,0.000000,0.004094,0.004094,0.000000,0.977944,1.335915,0.100000,3.247777
28,0.032700,0.032700,0.000000,0.004080,0.004080,0.000000,0.976238,1.335915,0.100000,3.534106
29,0.032600,0.032600,0.000000,0.004067,0.004067,0.000000,0.974670,1.335915,0.100000,3.124956
30,0.032502,0.032502,0.000000,0.004055,0.004055,0.000000,0.973171,1.335915,0.100000,3.340212
31,0.032405,0.032405,0.000000,0.004042,0.004042,0.000000,0.971675,1.335915,0.100000,3.276643
32,0.032310,0.032310,0.000000,0.004029,0.004029,0.000000,0.970102,1.335915,0.100000,3.392894
33,0.032216,0.032216,0.000000,0.004016,0.004016,0.000000,0.968488,1.335915,0.100000,3.257749
34,0.032123,0.032123,0.000000,0.004002,0.004002,0.000000,0.966888,1.335915,0.100000,3.209425
35,0.032032,0.032032,0.000000,0.003989,0.003989,0.000000,0.965228,1.335915,0.100000,3.249805
36,0.031941,0.031941,0.000000,0.003974,0.003974,0.000000,0.963458,1.335915,0.100000,3.320310
37,0.031851,0.031851,0.000000,0.003959,0.003959,0.000000,0.961644,1.335915,0.100000,3.217828
38,0.031762,0.031762,0.000000,0.003946,0.003946,0.000000,0.960053,1.335915,0.100000,3.190898
39,0.031675,0.031675,0.000000,0.003934,0.003934,0.000000,0.958604,1.335915,0.100000,3.427134
40,0.031589,0.031589,0.000000,0.003922,0.003922,0.000000,0.957203,1.335915,0.100000,3.364308
41,0.031503,0.031503,0.000000,0.003911,0.003911,0.000000,0.955804,1.335915,0.100000,3.256735
42,0.031418,0.031418,0.000000,0.003899,0.003899,0.000000,0.954391,1.335915,0.100000,3.438011
43,0.031334,0.031334,0.000000,0.003888,0.003888,0.000000,0.952995,1.335915,0.100000,3.195243
44,0.031250,0.031250,0.000000,0.003876,0.003876,0.000000,0.951600,1.335915,0.100000,3.370942
45,0.031168,0.031168,0.000000,0.003865,0.003865,0.000000,0.950225,1.335915,0.100000,3.405759
46,0.031085,0.031085,0.000000,0.003853,0.003853,0.000000,0.948778,1.335915,0.100000,3.415248
47,0.031004,0.031004,0.000000,0.003842,0.003842,0.000000,0.947457,1.335915,0.100000,3.378188
48,0.030924,0.030924,0.000000,0.003833,0.003833,0.000000,0.946267,1.335915,0.100000,3.384494
49,0.030845,0.030845,0.000000,0.003823,0.003823,0.000000,0.945096,1.335915,0.100000,3.291383
50,0.030766,0.030766,0.000000,0.003813,0.003813,0.000000,0.943841,1.335915,0.100000,3.499047
