epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,4.388460,4.388460,0.000000,0.482974,0.482974,0.000000,418.515907
2,0.366894,0.366894,0.000000,0.529220,0.529220,0.000000,424.044365
3,0.215264,0.215264,0.000000,0.581235,0.581235,0.000000,424.850769
4,0.216124,0.216124,0.000000,0.558956,0.558956,0.000000,406.523152
5,0.208144,0.208144,0.000000,0.609362,0.609362,0.000000,410.821533
6,0.205003,0.205003,0.000000,0.609140,0.609140,0.000000,402.660132
7,0.205497,0.205497,0.000000,0.607649,0.607649,0.000000,405.993239
8,0.204029,0.204029,0.000000,0.612414,0.612414,0.000000,411.363048
9,0.203869,0.203869,0.000000,0.613579,0.613579,0.000000,417.488028
10,0.202091,0.202091,0.000000,0.638975,0.638975,0.000000,411.623885
11,0.203084,0.203084,0.000000,0.601856,0.601856,0.000000,417.448052
12,0.202589,0.202589,0.000000,0.635280,0.635280,0.000000,409.431373
13,0.202240,0.202240,0.000000,0.633750,0.633750,0.000000,408.351947
14,0.201761,0.201761,0.000000,0.644150,0.644150,0.000000,416.367580
15,0.202610,0.202610,0.000000,0.616582,0.616582,0.000000,418.006546
16,0.202130,0.202130,0.000000,0.638861,0.638861,0.000000,414.032154
17,0.201698,0.201698,0.000000,0.645548,0.645548,0.000000,420.909369
18,0.201912,0.201912,0.000000,0.629215,0.629215,0.000000,411.191894
19,0.201844,0.201844,0.000000,0.642742,0.642742,0.000000,415.840071
20,0.201699,0.201699,0.000000,0.646576,0.646576,0.000000,413.890344
21,0.201689,0.201689,0.000000,0.647645,0.647645,0.000000,409.822700
22,0.201679,0.201679,0.000000,0.647978,0.647978,0.000000,410.763859
23,0.201681,0.201681,0.000000,0.648029,0.648029,0.000000,412.600383
24,0.201663,0.201663,0.000000,0.648151,0.648151,0.000000,410.175710
25,0.201684,0.201684,0.000000,0.648054,0.648054,0.000000,407.932593
