epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,6.877024,0.000000,6.877025,3.771218,0.000000,3.771219,343.600321
2,3.425097,0.000000,3.425101,2.222902,0.000000,2.222905,334.234983
3,2.206599,0.000000,2.206606,1.369617,0.000000,1.369622,340.537589
4,1.387919,0.000000,1.387930,0.927621,0.000000,0.927628,345.271238
5,0.925798,0.000000,0.925812,0.743854,0.000000,0.743863,337.918092
6,0.691959,0.000000,0.691975,0.678817,0.000000,0.678827,338.291316
7,0.573373,0.000000,0.573391,0.665713,0.000000,0.665724,334.622889
8,0.511405,0.000000,0.511425,0.672861,0.000000,0.672873,333.545901
9,0.481827,0.000000,0.481848,0.686530,0.000000,0.686543,331.128255
10,0.465943,0.000000,0.465964,0.701177,0.000000,0.701190,339.017210
11,0.457259,0.000000,0.457281,0.711149,0.000000,0.711162,337.209971
12,0.454131,0.000000,0.454153,0.721110,0.000000,0.721124,337.168956
13,0.451724,0.000000,0.451746,0.728650,0.000000,0.728663,343.394504
14,0.450468,0.000000,0.450491,0.734171,0.000000,0.734184,338.442550
15,0.449797,0.000000,0.449820,0.738140,0.000000,0.738153,333.184407
16,0.449427,0.000000,0.449450,0.740928,0.000000,0.740941,343.396536
17,0.449213,0.000000,0.449237,0.742990,0.000000,0.743004,347.639386
18,0.449095,0.000000,0.449118,0.744395,0.000000,0.744409,342.097125
19,0.449016,0.000000,0.449039,0.745274,0.000000,0.745288,334.633495
20,0.449007,0.000000,0.449031,0.745980,0.000000,0.745993,342.256727
21,0.448966,0.000000,0.448990,0.746456,0.000000,0.746470,343.922541
22,0.448942,0.000000,0.448965,0.746787,0.000000,0.746800,341.634425
23,0.448926,0.000000,0.448950,0.747015,0.000000,0.747028,343.976318
24,0.448917,0.000000,0.448940,0.747172,0.000000,0.747185,329.718962
25,0.448910,0.000000,0.448933,0.747279,0.000000,0.747293,335.892428
26,0.448906,0.000000,0.448929,0.747351,0.000000,0.747364,332.988458
27,0.448902,0.000000,0.448926,0.747375,0.000000,0.747388,333.791959
28,0.448902,0.000000,0.448925,0.747448,0.000000,0.747462,343.473178
29,0.448900,0.000000,0.448923,0.747471,0.000000,0.747485,327.083176
30,0.448899,0.000000,0.448922,0.747487,0.000000,0.747500,334.064963
