epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.004178,0.000000,0.004178,0.000550,0.000000,0.000550,1.036185,0.923568,0.100000,297.427447
2,0.004068,0.000000,0.004068,0.000549,0.000000,0.000549,1.036185,0.923044,0.100000,306.413595
3,0.004060,0.000000,0.004060,0.000549,0.000000,0.000549,1.036185,0.922163,0.100000,299.319173
4,0.004055,0.000000,0.004055,0.000548,0.000000,0.000548,1.036185,0.921503,0.100000,304.494898
5,0.004046,0.000000,0.004046,0.000548,0.000000,0.000548,1.036185,0.921199,0.100000,296.023108
6,0.004036,0.000000,0.004036,0.000547,0.000000,0.000547,1.036185,0.919821,0.100000,296.585703
7,0.004023,0.000000,0.004023,0.000547,0.000000,0.000547,1.036185,0.919541,0.100000,304.943630
8,0.004006,0.000000,0.004006,0.000546,0.000000,0.000546,1.036185,0.917488,0.100000,296.034087
9,0.003989,0.000000,0.003989,0.000545,0.000000,0.000545,1.036185,0.916763,0.100000,298.990154
10,0.003967,0.000000,0.003967,0.000544,0.000000,0.000544,1.036185,0.914942,0.100000,294.384254
11,0.003944,0.000000,0.003944,0.000542,0.000000,0.000542,1.036185,0.912207,0.100000,309.985751
12,0.003915,0.000000,0.003915,0.000541,0.000000,0.000541,1.036185,0.911451,0.100000,273.778974
13,0.003891,0.000000,0.003891,0.000538,0.000000,0.000538,1.036185,0.908040,0.100000,294.622059
14,0.003863,0.000000,0.003863,0.000537,0.000000,0.000537,1.036185,0.906739,0.100000,298.292072
15,0.003835,0.000000,0.003835,0.000535,0.000000,0.000535,1.036185,0.903758,0.100000,302.776650
16,0.003808,0.000000,0.003808,0.000534,0.000000,0.000534,1.036185,0.901938,0.100000,299.976270
17,0.003781,0.000000,0.003781,0.000532,0.000000,0.000532,1.036185,0.899947,0.100000,290.237292
18,0.003756,0.000000,0.003756,0.000530,0.000000,0.000530,1.036185,0.898021,0.100000,297.706755
19,0.003726,0.000000,0.003726,0.000527,0.000000,0.000527,1.036185,0.895500,0.100000,300.856567
20,0.003696,0.000000,0.003696,0.000525,0.000000,0.000525,1.036185,0.893563,0.100000,295.679166
21,0.003673,0.000000,0.003673,0.000524,0.000000,0.000524,1.036185,0.892115,0.100000,307.960720
22,0.003648,0.000000,0.003648,0.000522,0.000000,0.000522,1.036185,0.890791,0.100000,311.531033
23,0.003626,0.000000,0.003626,0.000521,0.000000,0.000521,1.036185,0.890123,0.100000,290.228458
24,0.003605,0.000000,0.003605,0.000520,0.000000,0.000520,1.036185,0.888879,0.100000,301.185941
25,0.003585,0.000000,0.003585,0.000518,0.000000,0.000518,1.036185,0.888033,0.100000,297.001775
26,0.003561,0.000000,0.003561,0.000517,0.000000,0.000517,1.036185,0.887285,0.100000,298.659943
27,0.003544,0.000000,0.003544,0.000516,0.000000,0.000516,1.036185,0.886754,0.100000,293.765305
28,0.003527,0.000000,0.003527,0.000516,0.000000,0.000516,1.036185,0.886373,0.100000,304.687600
29,0.003512,0.000000,0.003512,0.000515,0.000000,0.000515,1.036185,0.886331,0.100000,305.067419
30,0.003499,0.000000,0.003499,0.000514,0.000000,0.000514,1.036185,0.885484,0.100000,296.780711
1,0.003485,0.000000,0.003485,0.000513,0.000000,0.000513,1.036185,0.885221,0.100000,294.314065
2,0.003472,0.000000,0.003472,0.000513,0.000000,0.000513,1.036185,0.884908,0.100000,294.383384
3,0.003460,0.000000,0.003460,0.000512,0.000000,0.000512,1.036185,0.884298,0.100000,286.596467
4,0.003448,0.000000,0.003448,0.000511,0.000000,0.000511,1.036185,0.883975,0.100000,297.826346
5,0.003441,0.000000,0.003441,0.000511,0.000000,0.000511,1.036185,0.883726,0.100000,288.259045
6,0.003431,0.000000,0.003431,0.000511,0.000000,0.000511,1.036185,0.883940,0.100000,294.491144
7,0.003420,0.000000,0.003420,0.000510,0.000000,0.000510,1.036185,0.883331,0.100000,299.456263
8,0.003408,0.000000,0.003408,0.000510,0.000000,0.000510,1.036185,0.884065,0.100000,303.796647
9,0.003399,0.000000,0.003399,0.000509,0.000000,0.000509,1.036185,0.882718,0.100000,297.499491
10,0.003390,0.000000,0.003390,0.000509,0.000000,0.000509,1.036185,0.882491,0.100000,292.686238
11,0.003377,0.000000,0.003377,0.000508,0.000000,0.000508,1.036185,0.882453,0.100000,296.717389
12,0.003367,0.000000,0.003367,0.000508,0.000000,0.000508,1.036185,0.881850,0.100000,291.393600
