epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,11.115682,6.075676,5.040005,2.522752,1.052317,1.470435,249.931586
2,1.970154,0.856086,1.114068,1.114329,0.421944,0.692385,247.082244
3,0.827515,0.272902,0.554613,1.225096,0.533578,0.691518,247.992851
4,0.681716,0.209354,0.472362,1.331343,0.605080,0.726263,251.109775
5,0.661747,0.202389,0.459358,1.377299,0.632441,0.744858,249.875605
6,0.658004,0.201613,0.456391,1.394634,0.641847,0.752786,243.078065
7,0.657203,0.201523,0.455680,1.402104,0.644988,0.757116,247.892656
8,0.656799,0.201511,0.455288,1.404396,0.646045,0.758351,243.830247
9,0.656592,0.201509,0.455083,1.403403,0.646399,0.757005,242.189233
10,0.656715,0.201508,0.455207,1.403244,0.646520,0.756724,253.380711
11,0.656693,0.201507,0.455186,1.402966,0.646552,0.756413,243.059974
12,0.656816,0.201507,0.455309,1.404259,0.646544,0.757715,245.650923
13,0.656589,0.201504,0.455085,1.403136,0.646540,0.756597,254.688589
14,0.656789,0.201502,0.455288,1.403990,0.646518,0.757472,238.542871
15,0.656741,0.201499,0.455241,1.404779,0.646515,0.758264,250.192281
16,0.656645,0.201498,0.455147,1.404749,0.646517,0.758233,244.220574
17,0.656647,0.201497,0.455150,1.404156,0.646500,0.757656,246.357375
18,0.656728,0.201495,0.455233,1.404755,0.646511,0.758244,249.347550
19,0.656677,0.201494,0.455183,1.404957,0.646511,0.758446,244.902164
20,0.656663,0.201494,0.455169,1.404938,0.646513,0.758424,245.386668
21,0.656676,0.201493,0.455183,1.405275,0.646515,0.758759,245.892888
22,0.656499,0.201493,0.455007,1.403513,0.646517,0.756996,241.494683
23,0.656687,0.201492,0.455196,1.404091,0.646521,0.757570,240.690906
24,0.656737,0.201491,0.455245,1.404913,0.646524,0.758389,248.271086
25,0.656646,0.201491,0.455156,1.404947,0.646527,0.758421,243.659450
26,0.656680,0.201490,0.455190,1.405183,0.646532,0.758651,245.858825
27,0.656657,0.201489,0.455168,1.405380,0.646534,0.758845,241.998090
28,0.656640,0.201488,0.455152,1.405025,0.646537,0.758487,237.917399
29,0.656668,0.201486,0.455181,1.405405,0.646548,0.758857,242.232134
30,0.656642,0.201485,0.455157,1.405570,0.646563,0.759007,241.693914
