epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.199343,0.000000,0.004290,0.194644,0.000000,0.000550,1.085179,0.922966,0.100000,166.074899
2,0.197187,0.000000,0.004072,0.192642,0.000000,0.000549,1.085179,0.922863,0.100000,167.361888
3,0.195182,0.000000,0.004066,0.190648,0.000000,0.000549,1.085179,0.922144,0.100000,165.959693
4,0.193187,0.000000,0.004060,0.188664,0.000000,0.000549,1.085179,0.920944,0.100000,166.457624
5,0.191202,0.000000,0.004053,0.186691,0.000000,0.000549,1.085179,0.920105,0.100000,166.668085
6,0.189222,0.000000,0.004041,0.184727,0.000000,0.000548,1.085179,0.918028,0.100000,165.423157
7,0.187253,0.000000,0.004030,0.182775,0.000000,0.000548,1.085179,0.916882,0.100000,165.537827
8,0.185288,0.000000,0.004012,0.180831,0.000000,0.000547,1.085179,0.914093,0.100000,169.015119
9,0.183329,0.000000,0.003990,0.178898,0.000000,0.000545,1.085179,0.910841,0.100000,166.027519
10,0.181375,0.000000,0.003963,0.176974,0.000000,0.000543,1.085179,0.907574,0.100000,166.406490
11,0.179432,0.000000,0.003936,0.175062,0.000000,0.000541,1.085179,0.904372,0.100000,166.920522
12,0.177495,0.000000,0.003905,0.173158,0.000000,0.000539,1.085179,0.901324,0.100000,166.440116
13,0.175569,0.000000,0.003874,0.171266,0.000000,0.000537,1.085179,0.898720,0.100000,166.206702
14,0.173653,0.000000,0.003843,0.169385,0.000000,0.000535,1.085179,0.896308,0.100000,166.143724
15,0.171748,0.000000,0.003813,0.167514,0.000000,0.000534,1.085179,0.894341,0.100000,172.079530
16,0.169854,0.000000,0.003783,0.165652,0.000000,0.000532,1.085179,0.892501,0.100000,180.470794
17,0.167971,0.000000,0.003754,0.163802,0.000000,0.000530,1.085179,0.891086,0.100000,177.654569
18,0.166098,0.000000,0.003725,0.161962,0.000000,0.000529,1.085179,0.889763,0.100000,183.152948
19,0.164237,0.000000,0.003697,0.160132,0.000000,0.000527,1.085179,0.888471,0.100000,184.397278
20,0.162387,0.000000,0.003669,0.158313,0.000000,0.000525,1.085179,0.887351,0.100000,188.465315
