epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,6.585470,6.585470,0.000000,1.554641,1.554641,0.000000,386.666035
2,1.333767,1.333767,0.000000,0.438200,0.438200,0.000000,384.165521
3,0.399237,0.399237,0.000000,0.465734,0.465734,0.000000,372.211888
4,0.236060,0.236060,0.000000,0.556563,0.556563,0.000000,380.264462
5,0.211406,0.211406,0.000000,0.587477,0.587477,0.000000,380.440760
6,0.204157,0.204157,0.000000,0.623396,0.623396,0.000000,386.243816
7,0.202036,0.202036,0.000000,0.639561,0.639561,0.000000,374.590637
8,0.202863,0.202863,0.000000,0.621951,0.621951,0.000000,379.066771
9,0.202078,0.202078,0.000000,0.638800,0.638800,0.000000,378.081782
10,0.201650,0.201650,0.000000,0.646437,0.646437,0.000000,383.729902
11,0.201867,0.201867,0.000000,0.613094,0.613094,0.000000,386.150031
12,0.202484,0.202484,0.000000,0.634722,0.634722,0.000000,383.944501
13,0.201738,0.201738,0.000000,0.644485,0.644485,0.000000,385.470798
14,0.201603,0.201603,0.000000,0.648766,0.648766,0.000000,380.620778
15,0.201577,0.201577,0.000000,0.650598,0.650598,0.000000,383.707948
16,0.201571,0.201571,0.000000,0.651350,0.651350,0.000000,371.477644
17,0.202477,0.202477,0.000000,0.626300,0.626300,0.000000,382.163307
18,0.201955,0.201955,0.000000,0.640414,0.640414,0.000000,384.211735
19,0.201625,0.201625,0.000000,0.647033,0.647033,0.000000,380.352096
20,0.201574,0.201574,0.000000,0.649924,0.649924,0.000000,374.874195
21,0.201574,0.201574,0.000000,0.651103,0.651103,0.000000,378.589257
22,0.201567,0.201567,0.000000,0.651641,0.651641,0.000000,386.402359
23,0.201562,0.201562,0.000000,0.651863,0.651863,0.000000,384.077288
24,0.201560,0.201560,0.000000,0.651973,0.651973,0.000000,381.636408
25,0.201564,0.201564,0.000000,0.652002,0.652002,0.000000,375.491561
26,0.201569,0.201569,0.000000,0.651970,0.651970,0.000000,380.123028
27,0.202391,0.202391,0.000000,0.623843,0.623843,0.000000,382.249791
28,0.202047,0.202047,0.000000,0.639324,0.639324,0.000000,383.104016
29,0.204712,0.204712,0.000000,0.587149,0.587149,0.000000,384.436460
30,0.207280,0.207280,0.000000,0.594401,0.594401,0.000000,382.263288
