epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.015571,0.000000,0.003751,0.012254,0.000000,0.000516,1.068415,0.969277,0.100000,230.488955
2,0.015340,0.000000,0.003683,0.012087,0.000000,0.000511,1.068415,0.962830,0.100000,231.638788
3,0.015162,0.000000,0.003666,0.011925,0.000000,0.000509,1.068415,0.960388,0.100000,233.115817
4,0.014982,0.000000,0.003645,0.011765,0.000000,0.000507,1.068415,0.956850,0.100000,238.788864
5,0.014815,0.000000,0.003634,0.011608,0.000000,0.000505,1.068415,0.954317,0.100000,233.559159
6,0.014614,0.000000,0.003588,0.011450,0.000000,0.000501,1.068415,0.950339,0.100000,238.132478
7,0.014393,0.000000,0.003519,0.011294,0.000000,0.000496,1.068415,0.945269,0.100000,242.505799
8,0.014163,0.000000,0.003440,0.011138,0.000000,0.000489,1.068415,0.939692,0.100000,240.175263
9,0.013961,0.000000,0.003386,0.010986,0.000000,0.000484,1.068415,0.936842,0.100000,233.599347
10,0.013773,0.000000,0.003343,0.010837,0.000000,0.000480,1.068415,0.934813,0.100000,244.506582
11,0.013594,0.000000,0.003309,0.010691,0.000000,0.000477,1.068415,0.933995,0.100000,238.754786
12,0.013423,0.000000,0.003279,0.010549,0.000000,0.000475,1.068415,0.933471,0.100000,250.942340
13,0.013263,0.000000,0.003259,0.010410,0.000000,0.000476,1.068415,0.933589,0.100000,248.344708
14,0.013106,0.000000,0.003240,0.010271,0.000000,0.000474,1.068415,0.932458,0.100000,233.532531
15,0.012958,0.000000,0.003228,0.010134,0.000000,0.000472,1.068415,0.932298,0.100000,235.611149
16,0.012808,0.000000,0.003213,0.010000,0.000000,0.000472,1.068415,0.932742,0.100000,235.964358
17,0.012659,0.000000,0.003196,0.009868,0.000000,0.000471,1.068415,0.932318,0.100000,233.819195
18,0.012513,0.000000,0.003181,0.009737,0.000000,0.000470,1.068415,0.932216,0.100000,233.390124
19,0.012368,0.000000,0.003165,0.009609,0.000000,0.000469,1.068415,0.932045,0.100000,240.726908
20,0.012231,0.000000,0.003154,0.009482,0.000000,0.000468,1.068415,0.932250,0.100000,233.535087
21,0.012149,0.000000,0.003197,0.009367,0.000000,0.000477,1.068415,0.937306,0.100000,239.887370
22,0.012044,0.000000,0.003216,0.009240,0.000000,0.000473,1.068415,0.935141,0.100000,230.219246
23,0.011913,0.000000,0.003207,0.009116,0.000000,0.000470,1.068415,0.932669,0.100000,233.537155
24,0.011806,0.000000,0.003220,0.008993,0.000000,0.000466,1.068415,0.930608,0.100000,230.192995
25,0.011628,0.000000,0.003160,0.008875,0.000000,0.000466,1.068415,0.930914,0.100000,234.334713
26,0.011524,0.000000,0.003173,0.008757,0.000000,0.000464,1.068415,0.929922,0.100000,235.780240
27,0.011391,0.000000,0.003154,0.008642,0.000000,0.000463,1.068415,0.929713,0.100000,235.840417
28,0.011280,0.000000,0.003157,0.008528,0.000000,0.000461,1.068415,0.929083,0.100000,234.711744
29,0.011140,0.000000,0.003129,0.008416,0.000000,0.000461,1.068415,0.929893,0.100000,235.177468
30,0.011044,0.000000,0.003143,0.008305,0.000000,0.000460,1.068415,0.929303,0.100000,233.599502
