epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.004176,0.000000,0.004176,0.000550,0.000000,0.000550,1.039958,0.923304,0.100000,200.332082
2,0.004074,0.000000,0.004074,0.000550,0.000000,0.000550,1.039958,0.923282,0.100000,220.904151
3,0.004073,0.000000,0.004073,0.000550,0.000000,0.000550,1.039958,0.923397,0.100000,220.001805
4,0.004070,0.000000,0.004070,0.000550,0.000000,0.000550,1.039958,0.922656,0.100000,213.493798
5,0.004068,0.000000,0.004068,0.000550,0.000000,0.000550,1.039958,0.922368,0.100000,270.736279
6,0.004064,0.000000,0.004064,0.000550,0.000000,0.000550,1.039958,0.922247,0.100000,297.095633
7,0.004059,0.000000,0.004059,0.000550,0.000000,0.000550,1.039958,0.921626,0.100000,293.535740
8,0.004057,0.000000,0.004057,0.000550,0.000000,0.000550,1.039958,0.920957,0.100000,303.503117
9,0.004045,0.000000,0.004045,0.000550,0.000000,0.000550,1.039958,0.920017,0.100000,306.309331
10,0.004039,0.000000,0.004039,0.000550,0.000000,0.000550,1.039958,0.919108,0.100000,304.410548
11,0.004030,0.000000,0.004030,0.000549,0.000000,0.000549,1.039958,0.917275,0.100000,314.127265
12,0.004015,0.000000,0.004015,0.000548,0.000000,0.000548,1.039958,0.914893,0.100000,306.281405
13,0.003990,0.000000,0.003990,0.000545,0.000000,0.000545,1.039958,0.911870,0.100000,319.301154
14,0.003964,0.000000,0.003964,0.000543,0.000000,0.000543,1.039958,0.909000,0.100000,325.628098
15,0.003932,0.000000,0.003932,0.000540,0.000000,0.000540,1.039958,0.905660,0.100000,323.553636
16,0.003899,0.000000,0.003899,0.000538,0.000000,0.000538,1.039958,0.902639,0.100000,315.797465
17,0.003866,0.000000,0.003866,0.000535,0.000000,0.000535,1.039958,0.899887,0.100000,348.194136
18,0.003833,0.000000,0.003833,0.000533,0.000000,0.000533,1.039958,0.897324,0.100000,329.105199
19,0.003801,0.000000,0.003801,0.000531,0.000000,0.000531,1.039958,0.895298,0.100000,348.435958
20,0.003771,0.000000,0.003771,0.000529,0.000000,0.000529,1.039958,0.893342,0.100000,334.866791
21,0.003741,0.000000,0.003741,0.000527,0.000000,0.000527,1.039958,0.891787,0.100000,356.876514
22,0.003713,0.000000,0.003713,0.000526,0.000000,0.000526,1.039958,0.890515,0.100000,339.780101
23,0.003686,0.000000,0.003686,0.000525,0.000000,0.000525,1.039958,0.889393,0.100000,345.517392
24,0.003660,0.000000,0.003660,0.000524,0.000000,0.000524,1.039958,0.888415,0.100000,343.487084
1,0.003657,0.000000,0.003657,0.000524,0.000000,0.000524,1.039958,0.888544,0.100000,342.146816
2,0.003636,0.000000,0.003636,0.000522,0.000000,0.000522,1.039958,0.887666,0.100000,376.791023
3,0.003614,0.000000,0.003614,0.000521,0.000000,0.000521,1.039958,0.886923,0.100000,411.320763
4,0.003594,0.000000,0.003594,0.000521,0.000000,0.000521,1.039958,0.886336,0.100000,387.558881
5,0.003576,0.000000,0.003576,0.000520,0.000000,0.000520,1.039958,0.885697,0.100000,396.289995
6,0.003558,0.000000,0.003558,0.000519,0.000000,0.000519,1.039958,0.885156,0.100000,393.914904
7,0.003542,0.000000,0.003542,0.000518,0.000000,0.000518,1.039958,0.884655,0.100000,389.355213
8,0.003526,0.000000,0.003526,0.000517,0.000000,0.000517,1.039958,0.884117,0.100000,382.066022
9,0.003511,0.000000,0.003511,0.000517,0.000000,0.000517,1.039958,0.883810,0.100000,216.211857
10,0.003496,0.000000,0.003496,0.000516,0.000000,0.000516,1.039958,0.883355,0.100000,181.620979
11,0.003483,0.000000,0.003483,0.000515,0.000000,0.000515,1.039958,0.883144,0.100000,237.763944
12,0.003470,0.000000,0.003470,0.000515,0.000000,0.000515,1.039958,0.882761,0.100000,219.950297
13,0.003457,0.000000,0.003457,0.000514,0.000000,0.000514,1.039958,0.882540,0.100000,204.036525
14,0.003445,0.000000,0.003445,0.000514,0.000000,0.000514,1.039958,0.882170,0.100000,191.821896
15,0.003433,0.000000,0.003433,0.000513,0.000000,0.000513,1.039958,0.881935,0.100000,226.380661
16,0.003422,0.000000,0.003422,0.000513,0.000000,0.000513,1.039958,0.881668,0.100000,222.320440
17,0.003411,0.000000,0.003411,0.000512,0.000000,0.000512,1.039958,0.881391,0.100000,214.669511
18,0.003401,0.000000,0.003401,0.000512,0.000000,0.000512,1.039958,0.881134,0.100000,211.729396
19,0.003390,0.000000,0.003390,0.000511,0.000000,0.000511,1.039958,0.880916,0.100000,207.007081
20,0.003380,0.000000,0.003380,0.000511,0.000000,0.000511,1.039958,0.880730,0.100000,199.810925
21,0.003370,0.000000,0.003370,0.000510,0.000000,0.000510,1.039958,0.880478,0.100000,226.746444
22,0.003360,0.000000,0.003360,0.000510,0.000000,0.000510,1.039958,0.880309,0.100000,237.309012
23,0.003351,0.000000,0.003351,0.000509,0.000000,0.000509,1.039958,0.880006,0.100000,240.723069
24,0.003342,0.000000,0.003342,0.000509,0.000000,0.000509,1.039958,0.879893,0.100000,232.473255
25,0.003333,0.000000,0.003333,0.000509,0.000000,0.000509,1.039958,0.879604,0.100000,232.311118
26,0.003324,0.000000,0.003324,0.000508,0.000000,0.000508,1.039958,0.879449,0.100000,244.401040
27,0.003315,0.000000,0.003315,0.000508,0.000000,0.000508,1.039958,0.879143,0.100000,252.317034
28,0.003306,0.000000,0.003306,0.000507,0.000000,0.000507,1.039958,0.878975,0.100000,243.660080
29,0.003297,0.000000,0.003297,0.000507,0.000000,0.000507,1.039958,0.878692,0.100000,243.897385
30,0.003289,0.000000,0.003289,0.000507,0.000000,0.000507,1.039958,0.878538,0.100000,258.713987
