epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,166023.390625,166023.390625,0.000000,0.001240,0.001240,0.000000,2.351434,0.990717,0.500000,237.489883
2,0.008982,0.008982,0.000000,0.001112,0.001112,0.000000,2.227117,0.990717,0.500000,233.597868
3,0.008100,0.008100,0.000000,0.001012,0.001012,0.000000,2.125112,0.990717,0.500000,240.701913
4,0.007351,0.007351,0.000000,0.000920,0.000920,0.000000,2.026022,0.990717,0.500000,220.307945
5,0.006639,0.006639,0.000000,0.000830,0.000830,0.000000,1.924652,0.990717,0.500000,232.731227
6,0.005943,0.005943,0.000000,0.000741,0.000741,0.000000,1.818782,0.990717,0.500000,250.905772
7,0.005264,0.005264,0.000000,0.000655,0.000655,0.000000,1.710285,0.990717,0.500000,230.206985
8,0.004613,0.004613,0.000000,0.000573,0.000573,0.000000,1.599963,0.990717,0.500000,226.429863
9,0.004004,0.004004,0.000000,0.000498,0.000498,0.000000,1.490928,0.990717,0.500000,240.115807
10,0.003448,0.003448,0.000000,0.000429,0.000429,0.000000,1.384432,0.990717,0.500000,213.844479
11,0.002957,0.002957,0.000000,0.000370,0.000370,0.000000,1.284909,0.990717,0.500000,232.281625
12,0.002537,0.002537,0.000000,0.000319,0.000319,0.000000,1.193743,0.990717,0.500000,219.004862
13,0.002193,0.002193,0.000000,0.000279,0.000279,0.000000,1.115658,0.990717,0.500000,241.479628
14,0.001926,0.001926,0.000000,0.000248,0.000248,0.000000,1.050952,0.990717,0.500000,240.017589
15,0.001728,0.001728,0.000000,0.000225,0.000225,0.000000,1.002254,0.990717,0.500000,237.827299
16,0.001592,0.001592,0.000000,0.000210,0.000210,0.000000,0.966888,0.990717,0.500000,225.454120
17,0.001505,0.001505,0.000000,0.000200,0.000200,0.000000,0.944870,0.990717,0.500000,229.243992
18,0.001455,0.001455,0.000000,0.000194,0.000194,0.000000,0.930694,0.990717,0.500000,226.537331
19,0.001428,0.001428,0.000000,0.000192,0.000192,0.000000,0.924145,0.990717,0.500000,252.030795
20,0.001416,0.001416,0.000000,0.000190,0.000190,0.000000,0.920089,0.990717,0.500000,251.307850
21,0.001412,0.001412,0.000000,0.000190,0.000190,0.000000,0.919380,0.990717,0.500000,229.960926
22,0.001411,0.001411,0.000000,0.000189,0.000189,0.000000,0.918556,0.990717,0.500000,240.581628
23,0.001412,0.001412,0.000000,0.000190,0.000190,0.000000,0.919302,0.990717,0.500000,230.183716
24,0.001414,0.001414,0.000000,0.000190,0.000190,0.000000,0.919180,0.990717,0.500000,245.507932
25,0.001416,0.001416,0.000000,0.000190,0.000190,0.000000,0.920253,0.990717,0.500000,244.211678
26,0.001418,0.001418,0.000000,0.000190,0.000190,0.000000,0.920216,0.990717,0.500000,248.788894
