epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,3.494046,1.777300,1.716745,1.347013,0.673168,0.673845,154.241084
2,0.640378,0.203266,0.437112,1.347637,0.673565,0.674072,155.684312
3,0.640463,0.203326,0.437137,1.348183,0.673925,0.674258,153.051681
4,0.640546,0.203387,0.437159,1.348650,0.674245,0.674404,158.183663
5,0.640627,0.203447,0.437179,1.349053,0.674539,0.674514,156.238670
6,0.640706,0.203507,0.437198,1.349391,0.674800,0.674590,155.496849
7,0.640782,0.203568,0.437215,1.349668,0.675036,0.674633,154.115298
8,0.640857,0.203628,0.437229,1.349898,0.675252,0.674645,153.334270
