epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,9.075829,9.075829,0.000000,4.202362,4.202362,0.000000,168.425105
2,4.290516,4.290516,0.000000,1.773859,1.773859,0.000000,166.641711
3,2.080817,2.080817,0.000000,0.811779,0.811779,0.000000,180.299281
4,1.053006,1.053006,0.000000,0.487071,0.487071,0.000000,206.264737
5,0.584823,0.584823,0.000000,0.416235,0.416235,0.000000,194.765888
6,0.374707,0.374707,0.000000,0.436299,0.436299,0.000000,200.143417
7,0.279449,0.279449,0.000000,0.479841,0.479841,0.000000,199.404804
8,0.260589,0.260589,0.000000,0.481530,0.481530,0.000000,193.168771
9,0.249689,0.249689,0.000000,0.475110,0.475110,0.000000,192.904620
10,0.240675,0.240675,0.000000,0.516348,0.516348,0.000000,197.842728
11,0.220163,0.220163,0.000000,0.550747,0.550747,0.000000,188.333804
12,0.231260,0.231260,0.000000,0.524450,0.524450,0.000000,185.899189
13,0.217588,0.217588,0.000000,0.556449,0.556449,0.000000,198.399293
14,0.209467,0.209467,0.000000,0.581009,0.581009,0.000000,184.273277
15,0.219793,0.219793,0.000000,0.537211,0.537211,0.000000,186.475435
16,0.213976,0.213976,0.000000,0.565622,0.565622,0.000000,195.517629
17,0.207852,0.207852,0.000000,0.587275,0.587275,0.000000,189.719586
18,0.210989,0.210989,0.000000,0.528479,0.528479,0.000000,196.125263
19,0.216587,0.216587,0.000000,0.557912,0.557912,0.000000,198.296472
20,0.226022,0.226022,0.000000,0.516072,0.516072,0.000000,201.992886
21,0.220949,0.220949,0.000000,0.547035,0.547035,0.000000,198.237986
22,0.211682,0.211682,0.000000,0.571786,0.571786,0.000000,187.876583
23,0.206927,0.206927,0.000000,0.590950,0.590950,0.000000,192.057629
24,0.204497,0.204497,0.000000,0.605129,0.605129,0.000000,190.114256
25,0.218652,0.218652,0.000000,0.546138,0.546138,0.000000,197.348908
26,0.212000,0.212000,0.000000,0.570223,0.570223,0.000000,193.475986
27,0.207206,0.207206,0.000000,0.589425,0.589425,0.000000,203.308262
28,0.204703,0.204703,0.000000,0.603825,0.603825,0.000000,197.921615
29,0.203399,0.203399,0.000000,0.614552,0.614552,0.000000,196.111371
30,0.202708,0.202708,0.000000,0.622500,0.622500,0.000000,193.023710
