epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,7.263638,7.263638,0.000000,2.203187,2.203187,0.000000,175.970846
2,1.987739,1.987739,0.000000,0.597134,0.597134,0.000000,176.317879
3,2.367740,2.367740,0.000000,0.892555,0.892555,0.000000,174.060099
4,1.045011,1.045011,0.000000,0.461245,0.461245,0.000000,168.782418
5,0.537622,0.537622,0.000000,0.418677,0.418677,0.000000,180.303579
6,0.331702,0.331702,0.000000,0.461546,0.461546,0.000000,176.648948
7,0.247896,0.247896,0.000000,0.519455,0.519455,0.000000,178.083483
8,0.218238,0.218238,0.000000,0.565359,0.565359,0.000000,177.134544
9,0.207740,0.207740,0.000000,0.596722,0.596722,0.000000,192.066116
10,0.204022,0.204022,0.000000,0.616813,0.616813,0.000000,191.707702
