epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.004944,0.000000,0.003755,0.001704,0.000000,0.000516,1.084890,0.971142,0.100000,249.990177
2,0.004858,0.000000,0.003670,0.001695,0.000000,0.000509,1.084890,0.960585,0.100000,241.153515
3,0.004824,0.000000,0.003638,0.001691,0.000000,0.000506,1.084890,0.957125,0.100000,239.547068
4,0.004741,0.000000,0.003557,0.001683,0.000000,0.000500,1.084890,0.949020,0.100000,240.900949
5,0.004658,0.000000,0.003476,0.001675,0.000000,0.000494,1.084890,0.943402,0.100000,236.438586
6,0.004598,0.000000,0.003417,0.001669,0.000000,0.000489,1.084890,0.939710,0.100000,237.988907
7,0.004551,0.000000,0.003372,0.001663,0.000000,0.000484,1.084890,0.937510,0.100000,233.596077
8,0.004514,0.000000,0.003336,0.001657,0.000000,0.000480,1.084890,0.935608,0.100000,246.842053
9,0.004481,0.000000,0.003305,0.001653,0.000000,0.000477,1.084890,0.934450,0.100000,244.720118
10,0.004455,0.000000,0.003280,0.001650,0.000000,0.000476,1.084890,0.933648,0.100000,242.365438
11,0.004432,0.000000,0.003259,0.001646,0.000000,0.000474,1.084890,0.932741,0.100000,236.024273
12,0.004414,0.000000,0.003243,0.001642,0.000000,0.000472,1.084890,0.932583,0.100000,241.404329
13,0.004392,0.000000,0.003222,0.001639,0.000000,0.000470,1.084890,0.932272,0.100000,235.099358
14,0.004374,0.000000,0.003206,0.001637,0.000000,0.000470,1.084890,0.932318,0.100000,237.795606
15,0.004366,0.000000,0.003200,0.001634,0.000000,0.000469,1.084890,0.932060,0.100000,241.231956
16,0.004346,0.000000,0.003181,0.001632,0.000000,0.000468,1.084890,0.932147,0.100000,243.740638
17,0.004336,0.000000,0.003173,0.001629,0.000000,0.000466,1.084890,0.931595,0.100000,239.081721
18,0.004321,0.000000,0.003159,0.001627,0.000000,0.000466,1.084890,0.931582,0.100000,242.746246
19,0.004310,0.000000,0.003150,0.001625,0.000000,0.000465,1.084890,0.931879,0.100000,234.914452
20,0.004309,0.000000,0.003151,0.001622,0.000000,0.000465,1.084890,0.931494,0.100000,236.520527
21,0.004311,0.000000,0.003154,0.001629,0.000000,0.000473,1.084890,0.935384,0.100000,229.142149
22,0.004312,0.000000,0.003156,0.001625,0.000000,0.000471,1.084890,0.933343,0.100000,242.145149
23,0.004296,0.000000,0.003143,0.001624,0.000000,0.000471,1.084890,0.933042,0.100000,233.832180
24,0.004283,0.000000,0.003131,0.001622,0.000000,0.000470,1.084890,0.932870,0.100000,233.822945
25,0.004278,0.000000,0.003128,0.001620,0.000000,0.000470,1.084890,0.933046,0.100000,237.728020
26,0.004263,0.000000,0.003114,0.001618,0.000000,0.000470,1.084890,0.933473,0.100000,233.391210
27,0.004253,0.000000,0.003105,0.001617,0.000000,0.000470,1.084890,0.934021,0.100000,238.703108
28,0.004244,0.000000,0.003098,0.001616,0.000000,0.000471,1.084890,0.934904,0.100000,232.067547
29,0.004234,0.000000,0.003090,0.001615,0.000000,0.000471,1.084890,0.935342,0.100000,230.109466
30,0.004236,0.000000,0.003094,0.001630,0.000000,0.000488,1.084890,0.940182,0.100000,229.281650
