epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.076847,0.000000,0.076847,0.010984,0.000000,0.010984,1.063215,1.025439,0.010000,0.497997
2,0.076847,0.000000,0.076847,0.010984,0.000000,0.010984,1.063215,1.025432,0.010000,0.486338
3,0.076846,0.000000,0.076846,0.010984,0.000000,0.010984,1.063215,1.025424,0.010000,0.495119
4,0.076846,0.000000,0.076846,0.010984,0.000000,0.010984,1.063215,1.025414,0.010000,0.463764
5,0.076845,0.000000,0.076845,0.010983,0.000000,0.010983,1.063215,1.025402,0.010000,0.436675
6,0.076844,0.000000,0.076844,0.010983,0.000000,0.010983,1.063215,1.025389,0.010000,0.438807
7,0.076844,0.000000,0.076844,0.010983,0.000000,0.010983,1.063215,1.025375,0.010000,0.445100
8,0.076843,0.000000,0.076843,0.010982,0.000000,0.010982,1.063215,1.025360,0.010000,0.450018
9,0.076842,0.000000,0.076842,0.010982,0.000000,0.010982,1.063215,1.025343,0.010000,0.441374
10,0.076841,0.000000,0.076841,0.010982,0.000000,0.010982,1.063215,1.025326,0.010000,0.444127
11,0.076840,0.000000,0.076840,0.010981,0.000000,0.010981,1.063215,1.025308,0.010000,0.462732
12,0.076839,0.000000,0.076839,0.010981,0.000000,0.010981,1.063215,1.025290,0.010000,0.491767
13,0.076838,0.000000,0.076838,0.010981,0.000000,0.010981,1.063215,1.025270,0.010000,0.494400
14,0.076837,0.000000,0.076837,0.010980,0.000000,0.010980,1.063215,1.025250,0.010000,0.480865
15,0.076836,0.000000,0.076836,0.010980,0.000000,0.010980,1.063215,1.025230,0.010000,0.496895
16,0.076834,0.000000,0.076834,0.010979,0.000000,0.010979,1.063215,1.025209,0.010000,0.491800
17,0.076833,0.000000,0.076833,0.010979,0.000000,0.010979,1.063215,1.025187,0.010000,0.490658
18,0.076832,0.000000,0.076832,0.010978,0.000000,0.010978,1.063215,1.025166,0.010000,0.526256
19,0.076831,0.000000,0.076831,0.010978,0.000000,0.010978,1.063215,1.025144,0.010000,0.446806
20,0.076829,0.000000,0.076829,0.010977,0.000000,0.010977,1.063215,1.025121,0.010000,0.441552
21,0.076828,0.000000,0.076828,0.010977,0.000000,0.010977,1.063215,1.025098,0.010000,0.439904
22,0.076827,0.000000,0.076827,0.010976,0.000000,0.010976,1.063215,1.025075,0.010000,0.440059
23,0.076825,0.000000,0.076825,0.010976,0.000000,0.010976,1.063215,1.025052,0.010000,0.439856
24,0.076824,0.000000,0.076824,0.010975,0.000000,0.010975,1.063215,1.025028,0.010000,0.441632
25,0.076823,0.000000,0.076823,0.010975,0.000000,0.010975,1.063215,1.025005,0.010000,0.445479
26,0.076821,0.000000,0.076821,0.010974,0.000000,0.010974,1.063215,1.024980,0.010000,0.441620
27,0.076820,0.000000,0.076820,0.010974,0.000000,0.010974,1.063215,1.024956,0.010000,0.441605
28,0.076819,0.000000,0.076819,0.010973,0.000000,0.010973,1.063215,1.024932,0.010000,0.444313
29,0.076817,0.000000,0.076817,0.010973,0.000000,0.010973,1.063215,1.024908,0.010000,0.444376
30,0.076816,0.000000,0.076816,0.010972,0.000000,0.010972,1.063215,1.024883,0.010000,0.448031
31,0.076815,0.000000,0.076815,0.010972,0.000000,0.010972,1.063215,1.024859,0.010000,0.445248
32,0.076813,0.000000,0.076813,0.010971,0.000000,0.010971,1.063215,1.024834,0.010000,0.442055
33,0.076812,0.000000,0.076812,0.010971,0.000000,0.010971,1.063215,1.024809,0.010000,0.450278
34,0.076810,0.000000,0.076810,0.010970,0.000000,0.010970,1.063215,1.024785,0.010000,0.444301
35,0.076809,0.000000,0.076809,0.010970,0.000000,0.010970,1.063215,1.024760,0.010000,0.440864
36,0.076808,0.000000,0.076808,0.010969,0.000000,0.010969,1.063215,1.024735,0.010000,0.445949
37,0.076806,0.000000,0.076806,0.010969,0.000000,0.010969,1.063215,1.024710,0.010000,0.442433
38,0.076805,0.000000,0.076805,0.010968,0.000000,0.010968,1.063215,1.024685,0.010000,0.441151
39,0.076803,0.000000,0.076803,0.010967,0.000000,0.010967,1.063215,1.024660,0.010000,0.455090
40,0.076802,0.000000,0.076802,0.010967,0.000000,0.010967,1.063215,1.024634,0.010000,0.490030
41,0.076801,0.000000,0.076801,0.010966,0.000000,0.010966,1.063215,1.024609,0.010000,0.504107
42,0.076799,0.000000,0.076799,0.010966,0.000000,0.010966,1.063215,1.024584,0.010000,0.492122
43,0.076798,0.000000,0.076798,0.010965,0.000000,0.010965,1.063215,1.024559,0.010000,0.481246
44,0.076796,0.000000,0.076796,0.010965,0.000000,0.010965,1.063215,1.024534,0.010000,0.444082
45,0.076795,0.000000,0.076795,0.010964,0.000000,0.010964,1.063215,1.024509,0.010000,0.442879
46,0.076794,0.000000,0.076794,0.010964,0.000000,0.010964,1.063215,1.024484,0.010000,0.442272
47,0.076792,0.000000,0.076792,0.010963,0.000000,0.010963,1.063215,1.024459,0.010000,0.448199
48,0.076791,0.000000,0.076791,0.010963,0.000000,0.010963,1.063215,1.024434,0.010000,0.439827
49,0.076789,0.000000,0.076789,0.010962,0.000000,0.010962,1.063215,1.024409,0.010000,0.444302
50,0.076788,0.000000,0.076788,0.010962,0.000000,0.010962,1.063215,1.024383,0.010000,0.442851
