epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.077363,0.000000,0.077363,0.010644,0.000000,0.010644,1.070192,1.009437,0.100000,0.502924
2,0.077169,0.000000,0.077169,0.010463,0.000000,0.010463,1.070192,1.000808,0.100000,0.496199
3,0.076909,0.000000,0.076909,0.010259,0.000000,0.010259,1.070192,0.991020,0.100000,0.488269
4,0.076612,0.000000,0.076612,0.010061,0.000000,0.010061,1.070192,0.981395,0.100000,0.442769
5,0.076311,0.000000,0.076311,0.009892,0.000000,0.009892,1.070192,0.973137,0.100000,0.449443
6,0.076034,0.000000,0.076034,0.009761,0.000000,0.009761,1.070192,0.966655,0.100000,0.452981
7,0.075795,0.000000,0.075795,0.009660,0.000000,0.009660,1.070192,0.961621,0.100000,0.451915
8,0.075595,0.000000,0.075595,0.009578,0.000000,0.009578,1.070192,0.957559,0.100000,0.445395
9,0.075429,0.000000,0.075429,0.009509,0.000000,0.009509,1.070192,0.954119,0.100000,0.460969
10,0.075287,0.000000,0.075287,0.009448,0.000000,0.009448,1.070192,0.951033,0.100000,0.459224
11,0.075158,0.000000,0.075158,0.009390,0.000000,0.009390,1.070192,0.948112,0.100000,0.462646
12,0.075033,0.000000,0.075033,0.009334,0.000000,0.009334,1.070192,0.945257,0.100000,0.501375
13,0.074908,0.000000,0.074908,0.009277,0.000000,0.009277,1.070192,0.942413,0.100000,0.503929
14,0.074785,0.000000,0.074785,0.009222,0.000000,0.009222,1.070192,0.939594,0.100000,0.507380
15,0.074666,0.000000,0.074666,0.009170,0.000000,0.009170,1.070192,0.936957,0.100000,0.493848
16,0.074555,0.000000,0.074555,0.009123,0.000000,0.009123,1.070192,0.934519,0.100000,0.442446
17,0.074453,0.000000,0.074453,0.009073,0.000000,0.009073,1.070192,0.931947,0.100000,0.444239
18,0.074355,0.000000,0.074355,0.009016,0.000000,0.009016,1.070192,0.929034,0.100000,0.442276
19,0.074262,0.000000,0.074262,0.008957,0.000000,0.008957,1.070192,0.926013,0.100000,0.443199
20,0.074174,0.000000,0.074174,0.008905,0.000000,0.008905,1.070192,0.923280,0.100000,0.444998
21,0.074097,0.000000,0.074097,0.008860,0.000000,0.008860,1.070192,0.920986,0.100000,0.454509
22,0.074027,0.000000,0.074027,0.008823,0.000000,0.008823,1.070192,0.919020,0.100000,0.444380
23,0.073962,0.000000,0.073962,0.008789,0.000000,0.008789,1.070192,0.917249,0.100000,0.442304
24,0.073900,0.000000,0.073900,0.008758,0.000000,0.008758,1.070192,0.915674,0.100000,0.448639
25,0.073841,0.000000,0.073841,0.008734,0.000000,0.008734,1.070192,0.914401,0.100000,0.455444
26,0.073785,0.000000,0.073785,0.008717,0.000000,0.008717,1.070192,0.913497,0.100000,0.452427
27,0.073731,0.000000,0.073731,0.008706,0.000000,0.008706,1.070192,0.912925,0.100000,0.447541
28,0.073677,0.000000,0.073677,0.008699,0.000000,0.008699,1.070192,0.912567,0.100000,0.448870
29,0.073624,0.000000,0.073624,0.008694,0.000000,0.008694,1.070192,0.912282,0.100000,0.448184
30,0.073572,0.000000,0.073572,0.008688,0.000000,0.008688,1.070192,0.911970,0.100000,0.449565
31,0.073523,0.000000,0.073523,0.008681,0.000000,0.008681,1.070192,0.911595,0.100000,0.451826
32,0.073477,0.000000,0.073477,0.008673,0.000000,0.008673,1.070192,0.911182,0.100000,0.464218
33,0.073436,0.000000,0.073436,0.008665,0.000000,0.008665,1.070192,0.910795,0.100000,0.459656
34,0.073397,0.000000,0.073397,0.008660,0.000000,0.008660,1.070192,0.910498,0.100000,0.500810
35,0.073361,0.000000,0.073361,0.008656,0.000000,0.008656,1.070192,0.910317,0.100000,0.505896
36,0.073327,0.000000,0.073327,0.008655,0.000000,0.008655,1.070192,0.910230,0.100000,0.501184
37,0.073294,0.000000,0.073294,0.008654,0.000000,0.008654,1.070192,0.910193,0.100000,0.487988
38,0.073260,0.000000,0.073260,0.008653,0.000000,0.008653,1.070192,0.910157,0.100000,0.462526
39,0.073227,0.000000,0.073227,0.008652,0.000000,0.008652,1.070192,0.910086,0.100000,0.462281
40,0.073192,0.000000,0.073192,0.008649,0.000000,0.008649,1.070192,0.909957,0.100000,0.478144
41,0.073157,0.000000,0.073157,0.008646,0.000000,0.008646,1.070192,0.909766,0.100000,0.497586
42,0.073122,0.000000,0.073122,0.008641,0.000000,0.008641,1.070192,0.909529,0.100000,0.498774
43,0.073087,0.000000,0.073087,0.008637,0.000000,0.008637,1.070192,0.909276,0.100000,0.463560
44,0.073054,0.000000,0.073054,0.008632,0.000000,0.008632,1.070192,0.909044,0.100000,0.461313
45,0.073021,0.000000,0.073021,0.008628,0.000000,0.008628,1.070192,0.908853,0.100000,0.462496
46,0.072991,0.000000,0.072991,0.008626,0.000000,0.008626,1.070192,0.908698,0.100000,0.479294
47,0.072961,0.000000,0.072961,0.008623,0.000000,0.008623,1.070192,0.908552,0.100000,0.504064
48,0.072933,0.000000,0.072933,0.008620,0.000000,0.008620,1.070192,0.908380,0.100000,0.503742
49,0.072904,0.000000,0.072904,0.008615,0.000000,0.008615,1.070192,0.908155,0.100000,0.501035
50,0.072876,0.000000,0.072876,0.008610,0.000000,0.008610,1.070192,0.907863,0.100000,0.474175
