epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,9.857116,9.857116,0.000000,5.268563,5.268563,0.000000,285.838077
2,5.722735,5.722735,0.000000,2.812499,2.812499,0.000000,279.873740
3,3.357143,3.357143,0.000000,1.526698,1.526698,0.000000,272.550166
4,2.602745,2.602745,0.000000,1.321013,1.321013,0.000000,280.159427
5,1.771229,1.771229,0.000000,0.780348,0.780348,0.000000,275.545999
6,1.098930,1.098930,0.000000,0.533507,0.533507,0.000000,276.802913
7,0.714716,0.714716,0.000000,0.439424,0.439424,0.000000,283.803426
8,0.495142,0.495142,0.000000,0.421042,0.421042,0.000000,279.281927
9,0.369686,0.369686,0.000000,0.437455,0.437455,0.000000,272.375663
10,0.297931,0.297931,0.000000,0.467057,0.467057,0.000000,274.150249
11,0.256949,0.256949,0.000000,0.499295,0.499295,0.000000,271.066906
12,0.233527,0.233527,0.000000,0.529292,0.529292,0.000000,274.906441
13,0.220140,0.220140,0.000000,0.555173,0.555173,0.000000,270.684560
14,0.268436,0.268436,0.000000,0.440029,0.440029,0.000000,269.797107
15,0.292971,0.292971,0.000000,0.470177,0.470177,0.000000,266.191109
16,0.267309,0.267309,0.000000,0.474062,0.474062,0.000000,264.625982
17,0.263768,0.263768,0.000000,0.477278,0.477278,0.000000,266.216527
18,0.260443,0.260443,0.000000,0.480495,0.480495,0.000000,266.784679
19,0.257297,0.257297,0.000000,0.483710,0.483710,0.000000,264.218822
20,0.254321,0.254321,0.000000,0.486912,0.486912,0.000000,264.811863
21,0.251505,0.251505,0.000000,0.490097,0.490097,0.000000,267.282768
22,0.248842,0.248842,0.000000,0.493248,0.493248,0.000000,262.501123
23,0.246323,0.246323,0.000000,0.496159,0.496159,0.000000,265.831192
24,0.421594,0.421594,0.000000,0.421216,0.421216,0.000000,265.485095
25,0.442907,0.442907,0.000000,0.420954,0.420954,0.000000,263.644724
26,0.429893,0.429893,0.000000,0.421009,0.421009,0.000000,266.285021
27,0.417580,0.417580,0.000000,0.421566,0.421566,0.000000,264.589562
28,0.405936,0.405936,0.000000,0.422314,0.422314,0.000000,266.006710
29,0.394921,0.394921,0.000000,0.423321,0.423321,0.000000,261.626615
30,0.384536,0.384536,0.000000,0.424747,0.424747,0.000000,264.990764
